Force ,Length,Time,Position,Small Length
40.28514,0.1574424,0,0.1574424,0.03146887
41.57691,0.16317,0.02,0.16317,0.03146887
42.49763,0.1682316,0.04,0.1682316,0.03146887
43.04274,0.1731933,0.06,0.1731933,0.03146887
43.455,0.1784547,0.08,0.1784547,0.03146887
43.76191,0.1839825,0.1,0.1839825,0.03146887
44.17876,0.1902096,0.12,0.1902096,0.03146887
44.71012,0.197136,0.14,0.197136,0.03146887
45.41555,0.2046285,0.16,0.2046285,0.03146887
46.24466,0.2128203,0.18,0.2128203,0.03146887
47.20203,0.2216448,0.2,0.2216448,0.03146887
48.23727,0.230103,0.22,0.230103,0.03146887
49.25877,0.237762,0.24,0.237762,0.03146887
50.2024,0.2442555,0.26,0.2442555,0.03146887
50.87119,0.2496501,0.28,0.2496501,0.03146887
51.17352,0.2546118,0.3,0.2546118,0.03146887
51.16207,0.2596068,0.32,0.2596068,0.03146887
51.12084,0.2650014,0.34,0.2650014,0.03146887
51.07045,0.2709288,0.36,0.2709288,0.03146887
51.10824,0.2776221,0.38,0.2776221,0.03146887
51.53997,0.2849814,0.4,0.2849814,0.03146887
52.04844,0.2929068,0.42,0.2929068,0.03146887
52.68515,0.3016314,0.44,0.3016314,0.03146887
53.47762,0.3101895,0.46,0.3101895,0.03146887
54.38002,0.3181815,0.48,0.3181815,0.03146887
55.22745,0.3250746,0.5,0.3250746,0.03146887
55.89166,0.330669,0.52,0.330669,0.03146887
56.15276,0.3355641,0.54,0.3355641,0.03146887
56.11611,0.3404259,0.56,0.3404259,0.03146887
55.88708,0.3455541,0.58,0.3455541,0.03146887
55.67178,0.350982,0.6,0.350982,0.03146887
55.62827,0.3572091,0.62,0.3572091,0.03146887
55.63285,0.3641688,0.64,0.3641688,0.03146887
56.0703,0.3717945,0.66,0.3717945,0.03146887
56.54212,0.3801861,0.68,0.3801861,0.03146887
57.22923,0.3890772,0.7,0.3890772,0.03146887
58.13163,0.397269,0.72,0.397269,0.03146887
59.02487,0.4045617,0.74,0.4045617,0.03146887
59.78069,0.4107555,0.76,0.4107555,0.03146887
60.18379,0.4158837,0.78,0.4158837,0.03146887
60.21585,0.4207122,0.8,0.4207122,0.03146887
60.02805,0.4257405,0.82,0.4257405,0.03146887
59.78985,0.4311351,0.84,0.4311351,0.03146887
59.71885,0.4370292,0.86,0.4370292,0.03146887
59.67075,0.4436226,0.88,0.4436226,0.03146887
59.87688,0.4510152,0.9,0.4510152,0.03146887
60.37618,0.4588407,0.92,0.4588407,0.03146887
61.02206,0.4674987,0.94,0.4674987,0.03146887
61.74124,0.4760901,0.96,0.4760901,0.03146887
62.59325,0.4840155,0.98,0.4840155,0.03146887
63.32158,0.4909086,1,0.4909086,0.03146887
63.84837,0.4965363,1.02,0.4965363,0.03146887
63.91479,0.5015979,1.04,0.5015979,0.03146887
63.92853,0.5065263,1.06,0.5065263,0.03146887
63.62391,0.5116878,1.08,0.5116878,0.03146887
63.36281,0.5170491,1.1,0.5170491,0.03146887
63.30555,0.5232096,1.12,0.5232096,0.03146887
63.23226,0.5301027,1.14,0.5301027,0.03146887
61.29233,0.5380946,1.16,0.5380946,0.03146887
2.155229,0.5467527,1.18,0.5467527,0.03146887
