Force ;Length;Time;Position;Small Length
3.426379;0.0057276;0;0.0057276;0.03146887
3.517993;0.0061605;0.02;0.0061605;0.03146887
3.630221;0.006626699;0.04;0.006626699;0.03146887
3.861547;0.007126199;0.06;0.007126199;0.03146887
3.939419;0.0075591;0.08;0.0075591;0.03146887
4.049356;0.007958701;0.1;0.007958701;0.03146887
4.140971;0.008324999;0.12;0.008324999;0.03146887
4.273812;0.008624701;0.14;0.008624701;0.03146887
4.383749;0.0089244;0.16;0.0089244;0.03146887
4.452460;0.009157499;0.18;0.009157499;0.03146887
4.523461;0.009457201;0.2;0.009457201;0.03146887
4.585301;0.009823499;0.22;0.009823499;0.03146887
4.608204;0.0101898;0.24;0.0101898;0.03146887
4.624237;0.0104895;0.26;0.0104895;0.03146887
4.750207;0.0108225;0.28;0.0108225;0.03146887
4.807466;0.0111555;0.3;0.0111555;0.03146887
4.848692;0.0115218;0.32;0.0115218;0.03146887
4.915113;0.0118548;0.34;0.0118548;0.03146887
5.002146;0.0121545;0.36;0.0121545;0.03146887
5.066277;0.0125541;0.38;0.0125541;0.03146887
5.153310;0.0129537;0.4;0.0129537;0.03146887
5.235764;0.0132867;0.42;0.0132867;0.03146887
5.288441;0.0136197;0.44;0.0136197;0.03146887
5.366313;0.0140193;0.46;0.0140193;0.03146887
5.462509;0.0143856;0.48;0.0143856;0.03146887
5.528929;0.0148185;0.5;0.0148185;0.03146887
5.567865;0.0152847;0.52;0.0152847;0.03146887
5.762546;0.0157842;0.54;0.0157842;0.03146887
5.819805;0.0161505;0.56;0.0161505;0.03146887
5.916000;0.0165168;0.58;0.0165168;0.03146887
5.991582;0.0168498;0.6;0.0168498;0.03146887
6.060293;0.0172494;0.62;0.0172494;0.03146887
6.133584;0.0176157;0.64;0.0176157;0.03146887
6.211456;0.0179487;0.66;0.0179487;0.03146887
6.296200;0.0183816;0.68;0.0183816;0.03146887
6.374072;0.0188811;0.7;0.0188811;0.03146887
6.442783;0.0194139;0.72;0.0194139;0.03146887
6.527526;0.0199467;0.74;0.0199467;0.03146887
6.642044;0.0204462;0.76;0.0204462;0.03146887
6.774885;0.0209124;0.78;0.0209124;0.03146887
6.999341;0.0213453;0.8;0.0213453;0.03146887
7.061180;0.0217449;0.82;0.0217449;0.03146887
7.189440;0.0220779;0.84;0.0220779;0.03146887
7.283345;0.0223776;0.86;0.0223776;0.03146887
7.347475;0.0227439;0.88;0.0227439;0.03146887
7.418477;0.0231102;0.9;0.0231102;0.03146887
7.457412;0.0234099;0.92;0.0234099;0.03146887
7.455122;0.0236763;0.94;0.0236763;0.03146887
7.555898;0.0239427;0.96;0.0239427;0.03146887
7.603996;0.0242091;0.98;0.0242091;0.03146887
7.636061;0.0245088;1;0.0245088;0.03146887
7.691029;0.0248085;1.02;0.0248085;0.03146887
7.752869;0.0251082;1.04;0.0251082;0.03146887
7.787224;0.0253746;1.06;0.0253746;0.03146887
7.849064;0.025641;1.08;0.025641;0.03146887
7.920065;0.0259074;1.1;0.0259074;0.03146887
7.954421;0.0261405;1.12;0.0261405;0.03146887
7.957856;0.0263736;1.14;0.0263736;0.03146887
7.988776;0.0266733;1.16;0.0266733;0.03146887
8.017406;0.0269064;1.18;0.0269064;0.03146887
8.048326;0.0271728;1.2;0.0271728;0.03146887
8.135359;0.0274059;1.22;0.0274059;0.03146887
8.176585;0.0277056;1.24;0.0277056;0.03146887
8.154827;0.027972;1.26;0.027972;0.03146887
8.186892;0.028305;1.28;0.028305;0.03146887
8.254458;0.0286713;1.3;0.0286713;0.03146887
8.318588;0.0290043;1.32;0.0290043;0.03146887
8.385009;0.0293373;1.34;0.0293373;0.03146887
8.437687;0.0296703;1.36;0.0296703;0.03146887
8.481203;0.0300033;1.38;0.0300033;0.03146887
8.559076;0.0303696;1.4;0.0303696;0.03146887
8.650690;0.0308025;1.42;0.0308025;0.03146887
8.733143;0.0312687;1.44;0.0312687;0.03146887
8.797274;0.0316683;1.46;0.0316683;0.03146887
8.852242;0.0321012;1.48;0.0321012;0.03146887
8.962179;0.0325674;1.5;0.0325674;0.03146887
9.099601;0.0330336;1.52;0.0330336;0.03146887
9.195795;0.0334998;1.54;0.0334998;0.03146887
9.264506;0.0339327;1.56;0.0339327;0.03146887
9.358412;0.034299;1.58;0.034299;0.03146887
9.452316;0.0346986;1.6;0.0346986;0.03146887
9.518737;0.0350649;1.62;0.0350649;0.03146887
9.587447;0.0353979;1.64;0.0353979;0.03146887
9.665319;0.0356976;1.66;0.0356976;0.03146887
9.752353;0.0359973;1.68;0.0359973;0.03146887
9.809612;0.0362637;1.7;0.0362637;0.03146887
9.787854;0.0365967;1.72;0.0365967;0.03146887
9.823355;0.0370296;1.74;0.0370296;0.03146887
9.849694;0.0373959;1.76;0.0373959;0.03146887
9.935581;0.0377955;1.78;0.0377955;0.03146887
10.013450;0.0381285;1.8;0.0381285;0.03146887
10.102780;0.0385281;1.82;0.0385281;0.03146887
10.178360;0.0388944;1.84;0.0388944;0.03146887
10.247070;0.0392607;1.86;0.0392607;0.03146887
10.318070;0.0395937;1.88;0.0395937;0.03146887
10.368460;0.03996;1.9;0.03996;0.03146887
10.409690;0.0403263;1.92;0.0403263;0.03146887
10.482980;0.0407259;1.94;0.0407259;0.03146887
10.542530;0.0410589;1.96;0.0410589;0.03146887
10.595210;0.0414252;1.98;0.0414252;0.03146887
10.663920;0.0417582;2;0.0417582;0.03146887
10.725760;0.0420246;2.02;0.0420246;0.03146887
10.785310;0.0423243;2.04;0.0423243;0.03146887
10.826530;0.0426573;2.06;0.0426573;0.03146887
10.867760;0.0429903;2.08;0.0429903;0.03146887
