Force ;Length;Time;Position;Small Length
16.47685;0.0437895;0;0.0437895;0.03146887
17.52125;0.0475524;0.02;0.0475524;0.03146887
18.39617;0.05138189;0.04;0.05138189;0.03146887
19.24819;0.0554778;0.06;0.0554778;0.03146887
20.18723;0.0599733;0.08;0.0599733;0.03146887
21.18583;0.0648018;0.1;0.0648018;0.03146887
22.29436;0.0699966;0.12;0.0699966;0.03146887
23.43496;0.0758241;0.14;0.0758241;0.03146887
24.6626;0.0821178;0.16;0.0821178;0.03146887
25.93146;0.08887769;0.18;0.08887769;0.03146887
27.33774;0.0958041;0.2;0.0958041;0.03146887
28.72112;0.1023309;0.22;0.1023309;0.03146887
29.98997;0.1084581;0.24;0.1084581;0.03146887
31.1489;0.113886;0.26;0.113886;0.03146887
32.02382;0.1186146;0.28;0.1186146;0.03146887
32.64221;0.1226772;0.3;0.1226772;0.03146887
33.08654;0.1265067;0.32;0.1265067;0.03146887
33.34764;0.1303695;0.34;0.1303695;0.03146887
33.59958;0.1343322;0.36;0.1343322;0.03146887
33.88359;0.138528;0.38;0.138528;0.03146887
34.12637;0.14319;0.4;0.14319;0.03146887
34.4745;0.1482516;0.42;0.1482516;0.03146887
34.95547;0.1536462;0.44;0.1536462;0.03146887
35.50974;0.1594071;0.46;0.1594071;0.03146887
36.08233;0.1654011;0.48;0.1654011;0.03146887
36.71447;0.1717614;0.5;0.1717614;0.03146887
37.30997;0.1784214;0.52;0.1784214;0.03146887
37.97875;0.1847484;0.54;0.1847484;0.03146887
38.60173;0.1905759;0.56;0.1905759;0.03146887
39.10561;0.1955709;0.58;0.1955709;0.03146887
39.46291;0.2000997;0.6;0.2000997;0.03146887
39.47894;0.2040624;0.62;0.2040624;0.03146887
39.44458;0.207792;0.64;0.207792;0.03146887
39.35067;0.2115216;0.66;0.2115216;0.03146887
39.2728;0.2153178;0.68;0.2153178;0.03146887
39.21326;0.2193804;0.7;0.2193804;0.03146887
39.2396;0.2238093;0.72;0.2238093;0.03146887
39.24303;0.228771;0.74;0.228771;0.03146887
39.59117;0.2338659;0.76;0.2338659;0.03146887
40.02175;0.2392272;0.78;0.2392272;0.03146887
40.52105;0.2448882;0.8;0.2448882;0.03146887
40.96538;0.2507823;0.82;0.2507823;0.03146887
41.51965;0.2570094;0.84;0.2570094;0.03146887
42.0785;0.2634363;0.86;0.2634363;0.03146887
42.6236;0.2694303;0.88;0.2694303;0.03146887
43.1458;0.275058;0.9;0.275058;0.03146887
43.54433;0.2800863;0.92;0.2800863;0.03146887
43.80085;0.2846484;0.94;0.2846484;0.03146887
