Force ,Length,Time,Position,Small Length
27.10183,0.075591,0,0.075591,0.03146887
28.24243,0.080919,0.02,0.080919,0.03146887
29.33264,0.08664659,0.04,0.08664659,0.03146887
30.43201,0.0930402,0.06,0.0930402,0.03146887
31.66881,0.1001997,0.08,0.1001997,0.03146887
33.04761,0.1078587,0.1,0.1078587,0.03146887
34.60505,0.1162836,0.12,0.1162836,0.03146887
36.35947,0.124875,0.14,0.124875,0.03146887
38.13221,0.1329336,0.16,0.1329336,0.03146887
39.84998,0.1400931,0.18,0.1400931,0.03146887
41.43948,0.1461204,0.2,0.1461204,0.03146887
42.6488,0.1512486,0.22,0.1512486,0.03146887
43.44126,0.1562103,0.24,0.1562103,0.03146887
44.02759,0.1613718,0.26,0.1613718,0.03146887
44.58186,0.1668663,0.28,0.1668663,0.03146887
45.10864,0.1730268,0.3,0.1730268,0.03146887
45.72246,0.1798866,0.32,0.1798866,0.03146887
46.57905,0.1873458,0.34,0.1873458,0.03146887
47.53185,0.1953711,0.36,0.1953711,0.03146887
48.61289,0.2040291,0.38,0.2040291,0.03146887
49.85885,0.2123874,0.4,0.2123874,0.03146887
50.99029,0.2201796,0.42,0.2201796,0.03146887
51.97972,0.2269395,0.44,0.2269395,0.03146887
52.83174,0.232434,0.46,0.232434,0.03146887
53.28523,0.237429,0.48,0.237429,0.03146887
53.35623,0.2424573,0.5,0.2424573,0.03146887
53.4112,0.2477853,0.52,0.2477853,0.03146887
53.37684,0.2534796,0.54,0.2534796,0.03146887
53.44212,0.2600064,0.56,0.2600064,0.03146887
53.84866,0.2672991,0.58,0.2672991,0.03146887
54.37544,0.2750913,0.6,0.2750913,0.03146887
55.0259,0.2836827,0.62,0.2836827,0.03146887
55.89166,0.2922741,0.64,0.2922741,0.03146887
56.8078,0.3001995,0.66,0.3001995,0.03146887
57.65065,0.3070926,0.68,0.3070926,0.03146887
58.29654,0.3129201,0.7,0.3129201,0.03146887
58.62635,0.3179151,0.72,0.3179151,0.03146887
58.60344,0.3228768,0.74,0.3228768,0.03146887
58.38357,0.3280383,0.76,0.3280383,0.03146887
58.15911,0.3334662,0.78,0.3334662,0.03146887
58.08811,0.3395934,0.8,0.3395934,0.03146887
58.03772,0.3464199,0.82,0.3464199,0.03146887
58.38815,0.3538791,0.84,0.3538791,0.03146887
58.88287,0.3619377,0.86,0.3619377,0.03146887
59.47378,0.3705957,0.88,0.3705957,0.03146887
60.24334,0.3788874,0.9,0.3788874,0.03146887
61.10452,0.3864798,0.92,0.3864798,0.03146887
61.85118,0.3930399,0.94,0.3930399,0.03146887
62.37337,0.3983679,0.96,0.3983679,0.03146887
62.39628,0.4032297,0.98,0.4032297,0.03146887
62.19473,0.4082913,1,0.4082913,0.03146887
61.88782,0.4136859,1.02,0.4136859,0.03146887
61.59924,0.4195134,1.04,0.4195134,0.03146887
61.52595,0.4260069,1.06,0.4260069,0.03146887
61.48472,0.4331664,1.08,0.4331664,0.03146887
61.80995,0.4407921,1.1,0.4407921,0.03146887
62.14434,0.4492503,1.12,0.4492503,0.03146887
62.51996,0.4578417,1.14,0.4578417,0.03146887
62.91848,0.4659669,1.16,0.4659669,0.03146887
59.79443,0.4735926,1.18,0.4735926,0.03146887
