Force ,Length,Time,Position,Small Length
31.58636,0.1097901,0,0.1097901,0.03146887
31.94365,0.1137528,0.02,0.1137528,0.03146887
32.32843,0.1177821,0.04,0.1177821,0.03146887
32.89186,0.122211,0.06,0.122211,0.03146887
33.4782,0.1271394,0.08,0.1271394,0.03146887
34.09659,0.132201,0.1,0.132201,0.03146887
34.83867,0.1376955,0.12,0.1376955,0.03146887
35.60823,0.1433898,0.14,0.1433898,0.03146887
36.38237,0.1494504,0.16,0.1494504,0.03146887
37.2298,0.1558107,0.18,0.1558107,0.03146887
38.04059,0.1619379,0.2,0.1619379,0.03146887
38.84222,0.167832,0.22,0.167832,0.03146887
39.52475,0.1732599,0.24,0.1732599,0.03146887
40.04237,0.1782549,0.26,0.1782549,0.03146887
40.37676,0.1827504,0.28,0.1827504,0.03146887
40.5554,0.186813,0.3,0.186813,0.03146887
40.59663,0.1907091,0.32,0.1907091,0.03146887
40.62641,0.1947051,0.34,0.1947051,0.03146887
40.60923,0.198801,0.36,0.198801,0.03146887
40.64931,0.2029302,0.38,0.2029302,0.03146887
40.78215,0.2075589,0.4,0.2075589,0.03146887
41.08677,0.2125206,0.42,0.2125206,0.03146887
41.42575,0.217782,0.44,0.217782,0.03146887
41.83801,0.2233431,0.46,0.2233431,0.03146887
42.30982,0.2291706,0.48,0.2291706,0.03146887
42.80454,0.2354643,0.5,0.2354643,0.03146887
43.36339,0.242091,0.52,0.242091,0.03146887
43.91765,0.2484846,0.54,0.2484846,0.03146887
44.47192,0.2545119,0.56,0.2545119,0.03146887
45.00787,0.2597733,0.58,0.2597733,0.03146887
45.28271,0.2644686,0.6,0.2644686,0.03146887
45.32394,0.2685312,0.62,0.2685312,0.03146887
45.36516,0.2721609,0.64,0.2721609,0.03146887
45.30676,0.2758572,0.66,0.2758572,0.03146887
45.0491,0.2797533,0.68,0.2797533,0.03146887
44.97122,0.2838492,0.7,0.2838492,0.03146887
44.88648,0.2882115,0.72,0.2882115,0.03146887
44.95633,0.29304,0.74,0.29304,0.03146887
45.24149,0.2981682,0.76,0.2981682,0.03146887
45.60336,0.3036627,0.78,0.3036627,0.03146887
45.9744,0.3093237,0.8,0.3093237,0.03146887
46.40041,0.3153843,0.82,0.3153843,0.03146887
46.94551,0.3218445,0.84,0.3218445,0.03146887
47.5181,0.3282381,0.86,0.3282381,0.03146887
48.11359,0.3343986,0.88,0.3343986,0.03146887
48.67244,0.3399264,0.9,0.3399264,0.03146887
49.10303,0.3448881,0.92,0.3448881,0.03146887
