Force ;Length;Time;Position;Small Length
9.832516;0.0283716;0;0.0283716;0.03146887
10.23104;0.0299367;0.02;0.0299367;0.03146887
10.53337;0.0316683;0.04;0.0316683;0.03146887
10.90899;0.0334665;0.06;0.0334665;0.03146887
11.31667;0.0353979;0.08;0.0353979;0.03146887
11.78848;0.0373626;0.1;0.0373626;0.03146887
12.31069;0.039294;0.12;0.039294;0.03146887
12.74585;0.0411588;0.14;0.0411588;0.03146887
13.25431;0.0429237;0.16;0.0429237;0.03146887
13.72155;0.0447885;0.18;0.0447885;0.03146887
14.08801;0.0467865;0.2;0.0467865;0.03146887
14.41782;0.0488844;0.22;0.0488844;0.03146887
14.83008;0.050949;0.24;0.050949;0.03146887
15.28815;0.0530469;0.26;0.0530469;0.03146887
15.76455;0.05514479;0.28;0.05514479;0.03146887
16.19972;0.0573426;0.3;0.0573426;0.03146887
16.61198;0.059607;0.32;0.059607;0.03146887
17.10212;0.0618381;0.34;0.0618381;0.03146887
17.56935;0.0640359;0.36;0.0640359;0.03146887
18.01826;0.0663336;0.38;0.0663336;0.03146887
18.47175;0.0684981;0.4;0.0684981;0.03146887
18.87486;0.07046279;0.42;0.07046279;0.03146887
19.31919;0.0723942;0.44;0.0723942;0.03146887
19.66274;0.0744588;0.46;0.0744588;0.03146887
19.95591;0.0763236;0.48;0.0763236;0.03146887
20.27656;0.0780552;0.5;0.0780552;0.03146887
20.60637;0.0797202;0.52;0.0797202;0.03146887
20.89038;0.08118539;0.54;0.08118539;0.03146887
21.13773;0.08251739;0.56;0.08251739;0.03146887
21.3347;0.0838161;0.58;0.0838161;0.03146887
21.40341;0.0851148;0.6;0.0851148;0.03146887
21.53625;0.08634689;0.62;0.08634689;0.03146887
21.66452;0.087579;0.64;0.087579;0.03146887
21.76758;0.0888111;0.66;0.0888111;0.03146887
21.87752;0.0901098;0.68;0.0901098;0.03146887
22.0012;0.0913419;0.7;0.0913419;0.03146887
22.11801;0.0925407;0.72;0.0925407;0.03146887
22.25085;0.0937728;0.74;0.0937728;0.03146887
22.37911;0.09493829;0.76;0.09493829;0.03146887
22.50737;0.09597059;0.78;0.09597059;0.03146887
22.65166;0.0969696;0.8;0.0969696;0.03146887
22.77534;0.09796859;0.82;0.09796859;0.03146887
22.86009;0.09906749;0.84;0.09906749;0.03146887
22.9036;0.100233;0.86;0.100233;0.03146887
22.96544;0.1014651;0.88;0.1014651;0.03146887
23.18073;0.1027971;0.9;0.1027971;0.03146887
23.25632;0.1041624;0.92;0.1041624;0.03146887
23.49681;0.105561;0.94;0.105561;0.03146887
23.7121;0.1069929;0.96;0.1069929;0.03146887
23.91365;0.1084581;0.98;0.1084581;0.03146887
24.10146;0.1100232;1;0.1100232;0.03146887
24.29385;0.1115883;1.02;0.1115883;0.03146887
24.46792;0.11322;1.04;0.11322;0.03146887
24.65115;0.1150182;1.06;0.1150182;0.03146887
24.90767;0.1169829;1.08;0.1169829;0.03146887
25.24206;0.1190475;1.1;0.1190475;0.03146887
25.59019;0.1211454;1.12;0.1211454;0.03146887
25.94291;0.1232433;1.14;0.1232433;0.03146887
26.30937;0.125208;1.16;0.125208;0.03146887
26.58421;0.1271394;1.18;0.1271394;0.03146887
26.89112;0.1292373;1.2;0.1292373;0.03146887
27.1797;0.1314684;1.22;0.1314684;0.03146887
27.36293;0.133866;1.24;0.133866;0.03146887
27.66984;0.1362303;1.26;0.1362303;0.03146887
28.00423;0.1385946;1.28;0.1385946;0.03146887
28.27908;0.1409256;1.3;0.1409256;0.03146887
28.65011;0.1433232;1.32;0.1433232;0.03146887
29.02115;0.1457541;1.34;0.1457541;0.03146887
29.3189;0.1482849;1.36;0.1482849;0.03146887
29.65329;0.1508157;1.38;0.1508157;0.03146887
29.94188;0.1531467;1.4;0.1531467;0.03146887
30.23046;0.1553112;1.42;0.1553112;0.03146887
30.49156;0.1572759;1.44;0.1572759;0.03146887
30.68395;0.1590741;1.46;0.1590741;0.03146887
30.75496;0.1607391;1.48;0.1607391;0.03146887
30.85802;0.1623375;1.5;0.1623375;0.03146887
30.94964;0.1637028;1.52;0.1637028;0.03146887
31.03438;0.1650348;1.54;0.1650348;0.03146887
