Force ;Length;Time;Position;Small Length
13.3757;0.0334998;0;0.0334998;0.03146855
13.84752;0.034965;0.02;0.034965;0.0314686
14.24604;0.0364968;0.04;0.0364968;0.03146864
14.64456;0.0383283;0.06;0.0383283;0.03146869
15.02476;0.0403263;0.08;0.0403263;0.03146873
15.51032;0.0422577;0.1;0.0422577;0.03146878
16.06917;0.0441891;0.12;0.0441891;0.03146882
16.62343;0.0460872;0.14;0.0460872;0.03146887
17.15938;0.0479853;0.16;0.0479853;0.03146887
17.64493;0.0498501;0.18;0.0498501;0.03146887
18.13049;0.0517482;0.2;0.0517482;0.03146887
18.66185;0.0537462;0.22;0.0537462;0.03146887
19.0787;0.05587739;0.24;0.05587739;0.03146887
19.59174;0.0580419;0.26;0.0580419;0.03146887
20.1002;0.0602064;0.28;0.0602064;0.03146887
20.64531;0.0624042;0.3;0.0624042;0.03146887
21.16293;0.0645021;0.32;0.0645021;0.03146887
21.72178;0.0666333;0.34;0.0666333;0.03146887
22.25314;0.0687978;0.36;0.0687978;0.03146887
22.74786;0.07096229;0.38;0.07096229;0.03146887
23.2838;0.07319339;0.4;0.07319339;0.03146887
23.76478;0.0752247;0.42;0.0752247;0.03146887
24.19536;0.0772227;0.44;0.0772227;0.03146887
24.64886;0.0790875;0.46;0.0790875;0.03146887
25.0428;0.0808524;0.48;0.0808524;0.03146887
25.44132;0.0825507;0.5;0.0825507;0.03146887
25.82152;0.0841491;0.52;0.0841491;0.03146887
26.18798;0.0856476;0.54;0.0856476;0.03146887
26.5636;0.0871461;0.56;0.0871461;0.03146887
26.82928;0.0886113;0.58;0.0886113;0.03146887
27.05831;0.0899433;0.6;0.0899433;0.03146887
27.37897;0.0912753;0.62;0.0912753;0.03146887
27.5851;0.09257399;0.64;0.09257399;0.03146887
27.81871;0.09390599;0.66;0.09390599;0.03146887
28.05233;0.0951714;0.68;0.0951714;0.03146887
28.25846;0.0964368;0.7;0.0964368;0.03146887
28.47834;0.0977688;0.72;0.0977688;0.03146887
28.64783;0.0990342;0.74;0.0990342;0.03146887
28.85854;0.1002663;0.76;0.1002663;0.03146887
29.11964;0.1014651;0.78;0.1014651;0.03146887
29.35784;0.1025973;0.8;0.1025973;0.03146887
29.56855;0.1036962;0.82;0.1036962;0.03146887
29.73804;0.1047618;0.84;0.1047618;0.03146887
29.81362;0.105894;0.86;0.105894;0.03146887
30.10907;0.1070262;0.88;0.1070262;0.03146887
30.30146;0.108225;0.9;0.108225;0.03146887
30.48927;0.1095237;0.92;0.1095237;0.03146887
30.68166;0.110889;0.94;0.110889;0.03146887
30.91528;0.112221;0.96;0.112221;0.03146887
31.15806;0.1135197;0.98;0.1135197;0.03146887
31.41916;0.114885;1;0.114885;0.03146887
31.6482;0.1163502;1.02;0.1163502;0.03146887
31.85433;0.1178154;1.04;0.1178154;0.03146887
32.14291;0.1194471;1.06;0.1194471;0.03146887
32.43608;0.1211454;1.08;0.1211454;0.03146887
32.7155;0.1229769;1.1;0.1229769;0.03146887
33.06822;0.124875;1.12;0.124875;0.03146887
33.41636;0.1268064;1.14;0.1268064;0.03146887
33.8332;0.1287045;1.16;0.1287045;0.03146887
34.23631;0.1306026;1.18;0.1306026;0.03146887
34.62108;0.1324674;1.2;0.1324674;0.03146887
34.96006;0.1343988;1.22;0.1343988;0.03146887
35.30819;0.1364301;1.24;0.1364301;0.03146887
35.62884;0.1385613;1.26;0.1385613;0.03146887
35.95865;0.1406259;1.28;0.1406259;0.03146887
36.2793;0.1426905;1.3;0.1426905;0.03146887
36.61828;0.1447551;1.32;0.1447551;0.03146887
36.98016;0.1468863;1.34;0.1468863;0.03146887
37.3741;0.1490175;1.36;0.1490175;0.03146887
37.72681;0.1511154;1.38;0.1511154;0.03146887
38.05204;0.1532133;1.4;0.1532133;0.03146887
38.40018;0.1554444;1.42;0.1554444;0.03146887
38.70251;0.1576089;1.44;0.1576089;0.03146887
39.05064;0.159507;1.46;0.159507;0.03146887
39.43084;0.1612386;1.48;0.1612386;0.03146887
39.6782;0.1630035;1.5;0.1630035;0.03146887
39.86143;0.1647018;1.52;0.1647018;0.03146887
40.09962;0.1663668;1.54;0.1663668;0.03146887
40.32866;0.1679652;1.56;0.1679652;0.03146887
40.52563;0.1694304;1.58;0.1694304;0.03146887
40.69512;0.1708623;1.6;0.1708623;0.03146887
40.7707;0.1722276;1.62;0.1722276;0.03146887
40.89438;0.1735596;1.64;0.1735596;0.03146887
40.99516;0.1748916;1.66;0.1748916;0.03146887
41.11654;0.1761903;1.68;0.1761903;0.03146887
41.2219;0.1775223;1.7;0.1775223;0.03146887
41.3181;0.1788876;1.72;0.1788876;0.03146887
41.42575;0.1802529;1.74;0.1802529;0.03146887
41.50819;0.1815849;1.76;0.1815849;0.03146887
41.59981;0.1828836;1.78;0.1828836;0.03146887
41.71432;0.1840824;1.8;0.1840824;0.03146887
41.84946;0.1851813;1.82;0.1851813;0.03146887
41.94565;0.1863135;1.84;0.1863135;0.03146887
42.00062;0.187479;1.86;0.187479;0.03146887
42.06017;0.1886445;1.88;0.1886445;0.03146887
42.14492;0.1898766;1.9;0.1898766;0.03146887
42.25944;0.1912752;1.92;0.1912752;0.03146887
42.36021;0.192807;1.94;0.192807;0.03146887
42.47702;0.1943721;1.96;0.1943721;0.03146887
42.70605;0.1960038;1.98;0.1960038;0.03146887
42.92134;0.1976355;2;0.1976355;0.03146887
43.15496;0.1992672;2.02;0.1992672;0.03146887
43.34277;0.2009322;2.04;0.2009322;0.03146887
43.53058;0.2026638;2.06;0.2026638;0.03146887
43.77794;0.204462;2.08;0.204462;0.03146887
43.95659;0.2062935;2.1;0.2062935;0.03146887
44.18563;0.2082582;2.12;0.2082582;0.03146887
44.46963;0.2101896;2.14;0.2101896;0.03146887
44.79486;0.212121;2.16;0.212121;0.03146887
45.0239;0.214119;2.18;0.214119;0.03146887
45.27126;0.2160837;2.2;0.2160837;0.03146887
45.55526;0.218115;2.22;0.218115;0.03146887
45.79804;0.2203461;2.24;0.2203461;0.03146887
46.02708;0.2227104;2.26;0.2227104;0.03146887
46.33398;0.2250414;2.28;0.2250414;0.03146887
46.58592;0.227439;2.3;0.227439;0.03146887
46.91574;0.2298699;2.32;0.2298699;0.03146887
47.29594;0.2323008;2.34;0.2323008;0.03146887
47.68071;0.2346984;2.36;0.2346984;0.03146887
47.99679;0.237096;2.38;0.237096;0.03146887
48.3266;0.2394936;2.4;0.2394936;0.03146887
48.60144;0.2416914;2.42;0.2416914;0.03146887
48.85796;0.2437227;2.44;0.2437227;0.03146887
49.02745;0.2456541;2.46;0.2456541;0.03146887
49.09387;0.2475189;2.48;0.2475189;0.03146887
49.21297;0.2492838;2.5;0.2492838;0.03146887
49.30916;0.2509488;2.52;0.2509488;0.03146887
49.42139;0.2524806;2.54;0.2524806;0.03146887
49.49927;0.2539458;2.56;0.2539458;0.03146887
49.51072;0.255411;2.58;0.255411;0.03146887
49.52102;0.2567763;2.6;0.2567763;0.03146887
49.54164;0.2580417;2.62;0.2580417;0.03146887
49.54164;0.2593071;2.64;0.2593071;0.03146887
49.48094;0.2606058;2.66;0.2606058;0.03146887
49.51129;0.2619378;2.68;0.2619378;0.03146887
49.46032;0.2632698;2.7;0.2632698;0.03146887
49.42597;0.2646018;2.72;0.2646018;0.03146887
49.40536;0.2659671;2.74;0.2659671;0.03146887
49.38474;0.2672658;2.76;0.2672658;0.03146887
49.3939;0.2684979;2.78;0.2684979;0.03146887
49.42139;0.2696301;2.8;0.2696301;0.03146887
49.42425;0.270729;2.82;0.270729;0.03146887
49.46032;0.2719278;2.84;0.2719278;0.03146887
49.46262;0.2732265;2.86;0.2732265;0.03146887
49.46147;0.2745918;2.88;0.2745918;0.03146887
49.45804;0.2759238;2.9;0.2759238;0.03146887
49.54278;0.2773224;2.92;0.2773224;0.03146887
49.60462;0.2788209;2.94;0.2788209;0.03146887
49.68936;0.280386;2.96;0.280386;0.03146887
49.75578;0.2819178;2.98;0.2819178;0.03146887
49.82907;0.2835162;3;0.2835162;0.03146887
50.05353;0.285048;3.02;0.285048;0.03146887
50.09934;0.2867463;3.04;0.2867463;0.03146887
50.19782;0.2886111;3.06;0.2886111;0.03146887
50.32608;0.2905758;3.08;0.2905758;0.03146887
50.6078;0.2925738;3.1;0.2925738;0.03146887
50.85974;0.2945052;3.12;0.2945052;0.03146887
51.09793;0.2964366;3.14;0.2964366;0.03146887
51.29949;0.2983014;3.16;0.2983014;0.03146887
51.49646;0.3001662;3.18;0.3001662;0.03146887
51.67968;0.3021309;3.2;0.3021309;0.03146887
51.86292;0.3041622;3.22;0.3041622;0.03146887
52.0324;0.3062601;3.24;0.3062601;0.03146887
52.23395;0.3083913;3.26;0.3083913;0.03146887
52.44008;0.3104559;3.28;0.3104559;0.03146887
52.66912;0.3125205;3.3;0.3125205;0.03146887
52.9348;0.3146517;3.32;0.3146517;0.03146887
53.10887;0.3168162;3.34;0.3168162;0.03146887
53.30126;0.319014;3.36;0.319014;0.03146887
53.49823;0.3211785;3.38;0.3211785;0.03146887
53.73185;0.323343;3.4;0.323343;0.03146887
53.92882;0.3253077;3.42;0.3253077;0.03146887
54.14411;0.3271392;3.44;0.3271392;0.03146887
54.1945;0.3289374;3.46;0.3289374;0.03146887
54.26321;0.3308022;3.48;0.3308022;0.03146887
54.33192;0.3325671;3.5;0.3325671;0.03146887
54.39606;0.3341655;3.52;0.3341655;0.03146887
54.47164;0.3356973;3.54;0.3356973;0.03146887
54.58157;0.3371625;3.56;0.3371625;0.03146887
54.61364;0.3385278;3.58;0.3385278;0.03146887
54.59646;0.3398598;3.6;0.3398598;0.03146887
54.60905;0.3411585;3.62;0.3411585;0.03146887
54.57584;0.3423906;3.64;0.3423906;0.03146887
54.4785;0.3436893;3.66;0.3436893;0.03146887
54.42812;0.344988;3.68;0.344988;0.03146887
54.35941;0.3463866;3.7;0.3463866;0.03146887
54.29985;0.3478518;3.72;0.3478518;0.03146887
54.2655;0.349317;3.74;0.349317;0.03146887
54.28611;0.350649;3.76;0.350649;0.03146887
54.2907;0.3519144;3.78;0.3519144;0.03146887
54.36399;0.3530799;3.8;0.3530799;0.03146887
54.33192;0.3542121;3.82;0.3542121;0.03146887
54.36857;0.3553776;3.84;0.3553776;0.03146887
54.36628;0.3566097;3.86;0.3566097;0.03146887
54.33307;0.3579417;3.88;0.3579417;0.03146887
54.33879;0.3593736;3.9;0.3593736;0.03146887
54.32276;0.3608055;3.92;0.3608055;0.03146887
54.35254;0.3622374;3.94;0.3622374;0.03146887
54.46019;0.3637026;3.96;0.3637026;0.03146887
54.5518;0.3652677;3.98;0.3652677;0.03146887
54.60219;0.3667662;4;0.3667662;0.03146887
54.66402;0.3684312;4.02;0.3684312;0.03146887
54.77396;0.3701295;4.04;0.3701295;0.03146887
54.89077;0.3719277;4.06;0.3719277;0.03146887
54.98697;0.3738258;4.08;0.3738258;0.03146887
55.10835;0.3757572;4.1;0.3757572;0.03146887
55.40381;0.3776886;4.12;0.3776886;0.03146887
55.65117;0.3795867;4.14;0.3795867;0.03146887
55.95808;0.3814848;4.16;0.3814848;0.03146887
56.1413;0.3833829;4.18;0.3833829;0.03146887
56.2146;0.3853476;4.2;0.3853476;0.03146887
56.46196;0.3874122;4.22;0.3874122;0.03146887
56.53754;0.3895434;4.24;0.3895434;0.03146887
56.6887;0.3917745;4.26;0.3917745;0.03146887
56.95209;0.393939;4.28;0.393939;0.03146887
57.16281;0.3960702;4.3;0.3960702;0.03146887
57.39184;0.3982347;4.32;0.3982347;0.03146887
57.62088;0.4003659;4.34;0.4003659;0.03146887
