Force ,Length,Time,Position,Small Length
15.94549,0.047286,0,0.047286,0.03146887
16.55472,0.0507159,0.02,0.0507159,0.03146887
17.15938,0.0543123,0.04,0.0543123,0.03146887
17.87397,0.0579087,0.06,0.0579087,0.03146887
18.62063,0.0614385,0.08,0.0614385,0.03146887
19.41309,0.0651681,0.1,0.0651681,0.03146887
20.11394,0.0691641,0.12,0.0691641,0.03146887
20.77357,0.0732267,0.14,0.0732267,0.03146887
21.46067,0.0773559,0.16,0.0773559,0.03146887
22.20733,0.0815184,0.18,0.0815184,0.03146887
23.0456,0.0857142,0.2,0.0857142,0.03146887
23.77852,0.0898767,0.22,0.0898767,0.03146887
24.41066,0.0938394,0.24,0.0938394,0.03146887
25.02905,0.097569,0.26,0.097569,0.03146887
25.65661,0.1009656,0.28,0.1009656,0.03146887
26.15591,0.1041291,0.3,0.1041291,0.03146887
26.54527,0.1071261,0.32,0.1071261,0.03146887
26.79721,0.1100232,0.34,0.1100232,0.03146887
27.05831,0.1126206,0.36,0.1126206,0.03146887
27.27819,0.1149849,0.38,0.1149849,0.03146887
27.52555,0.1172493,0.4,0.1172493,0.03146887
27.57364,0.1197135,0.42,0.1197135,0.03146887
27.66755,0.1223775,0.44,0.1223775,0.03146887
27.79123,0.125208,0.46,0.125208,0.03146887
28.1073,0.1280718,0.48,0.1280718,0.03146887
28.3913,0.1309689,0.5,0.1309689,0.03146887
28.73486,0.1341324,0.52,0.1341324,0.03146887
28.95931,0.137529,0.54,0.137529,0.03146887
29.33493,0.1410588,0.56,0.1410588,0.03146887
29.7701,0.1445553,0.58,0.1445553,0.03146887
30.20069,0.148185,0.6,0.148185,0.03146887
30.57173,0.1519146,0.62,0.1519146,0.03146887
30.94735,0.1556775,0.64,0.1556775,0.03146887
31.32297,0.1595403,0.66,0.1595403,0.03146887
31.78562,0.1635696,0.68,0.1635696,0.03146887
32.22995,0.1677654,0.7,0.1677654,0.03146887
32.67428,0.1718613,0.72,0.1718613,0.03146887
33.08654,0.1756908,0.74,0.1756908,0.03146887
33.4301,0.1794204,0.76,0.1794204,0.03146887
33.67746,0.1828503,0.78,0.1828503,0.03146887
33.9752,0.1858806,0.8,0.1858806,0.03146887
34.14469,0.1887444,0.82,0.1887444,0.03146887
34.17446,0.1916082,0.84,0.1916082,0.03146887
34.20882,0.1943388,0.86,0.1943388,0.03146887
34.18935,0.1969029,0.88,0.1969029,0.03146887
34.20538,0.1992672,0.9,0.1992672,0.03146887
34.2134,0.2016315,0.92,0.2016315,0.03146887
34.21912,0.204129,0.94,0.204129,0.03146887
34.19966,0.2068596,0.96,0.2068596,0.03146887
34.20195,0.2096568,0.98,0.2096568,0.03146887
34.20481,0.2124873,1,0.2124873,0.03146887
34.27295,0.2154177,1.02,0.2154177,0.03146887
34.36227,0.2185812,1.04,0.2185812,0.03146887
34.59818,0.2219445,1.06,0.2219445,0.03146887
34.89593,0.2253411,1.08,0.2253411,0.03146887
35.19367,0.2288709,1.1,0.2288709,0.03146887
35.48684,0.2326005,1.12,0.2326005,0.03146887
35.75252,0.23643,1.14,0.23643,0.03146887
36.03653,0.2403927,1.16,0.2403927,0.03146887
36.38008,0.2445219,1.18,0.2445219,0.03146887
36.74654,0.2488176,1.2,0.2488176,0.03146887
37.13132,0.2531133,1.22,0.2531133,0.03146887
37.539,0.2571426,1.24,0.2571426,0.03146887
37.8963,0.2611053,1.26,0.2611053,0.03146887
38.18488,0.2648682,1.28,0.2648682,0.03146887
38.45972,0.2682315,1.3,0.2682315,0.03146887
38.66128,0.2712951,1.32,0.2712951,0.03146887
38.72083,0.2741589,1.34,0.2741589,0.03146887
38.75747,0.2768562,1.36,0.2768562,0.03146887
38.70251,0.2794203,1.38,0.2794203,0.03146887
38.62463,0.2818845,1.4,0.2818845,0.03146887
38.5857,0.2842821,1.42,0.2842821,0.03146887
38.52157,0.2868129,1.44,0.2868129,0.03146887
38.47576,0.2895435,1.46,0.2895435,0.03146887
38.42308,0.2924406,1.48,0.2924406,0.03146887
38.37041,0.2954709,1.5,0.2954709,0.03146887
38.41392,0.2986011,1.52,0.2986011,0.03146887
38.52615,0.302031,1.54,0.302031,0.03146887
38.79412,0.305694,1.56,0.305694,0.03146887
39.09187,0.309357,1.58,0.309357,0.03146887
39.40335,0.3131199,1.6,0.3131199,0.03146887
