Force ;Length;Time;Position;Small Length
21.47213;0.0540126;0;0.0540126;0.03146887
23.01125;0.0591075;0.02;0.0591075;0.03146887
24.27095;0.0645687;0.04;0.0645687;0.03146887
25.56271;0.0705627;0.06;0.0705627;0.03146887
26.92776;0.0772893;0.08;0.0772893;0.03146887
28.42566;0.084582;0.1;0.084582;0.03146887
30.04724;0.0924741;0.12;0.0924741;0.03146887
31.76959;0.1011321;0.14;0.1011321;0.03146887
33.50568;0.1096569;0.16;0.1096569;0.03146887
35.40668;0.1175823;0.18;0.1175823;0.03146887
37.24355;0.1244421;0.2;0.1244421;0.03146887
38.90176;0.1300032;0.22;0.1300032;0.03146887
40.16146;0.1348317;0.24;0.1348317;0.03146887
41.01806;0.139527;0.26;0.139527;0.03146887
41.66852;0.1444554;0.28;0.1444554;0.03146887
42.27776;0.1497501;0.3;0.1497501;0.03146887
42.90532;0.1557774;0.32;0.1557774;0.03146887
43.73901;0.1624041;0.34;0.1624041;0.03146887
44.72386;0.1696968;0.36;0.1696968;0.03146887
45.77285;0.177822;0.38;0.177822;0.03146887
46.89054;0.1866132;0.4;0.1866132;0.03146887
48.26018;0.1949382;0.42;0.1949382;0.03146887
49.66646;0.2023974;0.44;0.2023974;0.03146887
50.90783;0.208791;0.46;0.208791;0.03146887
51.80107;0.2140524;0.48;0.2140524;0.03146887
52.27289;0.2189475;0.5;0.2189475;0.03146887
52.51566;0.2239425;0.52;0.2239425;0.03146887
52.67599;0.2292705;0.54;0.2292705;0.03146887
52.73554;0.2349648;0.56;0.2349648;0.03146887
53.05161;0.241425;0.58;0.241425;0.03146887
53.46845;0.2484846;0.6;0.2484846;0.03146887
54.11434;0.2559771;0.62;0.2559771;0.03146887
54.84267;0.2644353;0.64;0.2644353;0.03146887
55.70843;0.2729934;0.66;0.2729934;0.03146887
56.70702;0.2811186;0.68;0.2811186;0.03146887
57.6873;0.2882448;0.7;0.2882448;0.03146887
58.52557;0.2943054;0.72;0.2943054;0.03146887
58.91951;0.2994669;0.74;0.2994669;0.03146887
58.9699;0.3043287;0.76;0.3043287;0.03146887
58.95158;0.3094236;0.78;0.3094236;0.03146887
58.71796;0.3148515;0.8;0.3148515;0.03146887
58.6859;0.3209787;0.82;0.3209787;0.03146887
58.7088;0.3277719;0.84;0.3277719;0.03146887
59.14397;0.3352311;0.86;0.3352311;0.03146887
59.69366;0.343323;0.88;0.343323;0.03146887
60.3716;0.3520143;0.9;0.3520143;0.03146887
61.25568;0.3604059;0.92;0.3604059;0.03146887
62.09853;0.3681315;0.94;0.3681315;0.03146887
62.83145;0.3748248;0.96;0.3748248;0.03146887
63.33991;0.3804525;0.98;0.3804525;0.03146887
63.41091;0.3854475;1;0.3854475;0.03146887
63.42694;0.3904758;1.02;0.3904758;0.03146887
63.12919;0.3957372;1.04;0.3957372;0.03146887
62.92764;0.4013649;1.06;0.4013649;0.03146887
62.88412;0.4077585;1.08;0.4077585;0.03146887
62.9139;0.4148514;1.1;0.4148514;0.03146887
63.34449;0.4222773;1.12;0.4222773;0.03146887
63.8163;0.4304691;1.14;0.4304691;0.03146887
64.55379;0.4390605;1.16;0.4390605;0.03146887
65.37375;0.4472523;1.18;0.4472523;0.03146887
66.13873;0.4545783;1.2;0.4545783;0.03146887
66.86707;0.4608387;1.22;0.4608387;0.03146887
67.25642;0.4661334;1.24;0.4661334;0.03146887
67.29765;0.4710951;1.26;0.4710951;0.03146887
67.16481;0.47619;1.28;0.47619;0.03146887
66.91745;0.4815513;1.3;0.4815513;0.03146887
66.71132;0.4875453;1.32;0.4875453;0.03146887
66.68612;0.4943385;1.34;0.4943385;0.03146887
66.93578;0.5020308;1.36;0.5020308;0.03146887
67.47172;0.5103225;1.38;0.5103225;0.03146887
68.05347;0.5192469;1.4;0.5192469;0.03146887
68.81845;0.5278715;1.42;0.5278715;0.03146887
69.71627;0.5358636;1.44;0.5358636;0.03146887
70.49957;0.5429232;1.46;0.5429232;0.03146887
44.57728;0.5488173;1.48;0.5488173;0.03146887
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
