Force ,Length,Time,Position,Small Length
59.72343,0.2960703,0,0.2960703,0.03146887
60.15402,0.3110886,0.02,0.3110886,0.03146887
60.84113,0.32634,0.04,0.32634,0.03146887
61.93134,0.3401262,0.06,0.3401262,0.03146887
63.16813,0.3523473,0.08,0.3523473,0.03146887
63.97892,0.3641355,0.1,0.3641355,0.03146887
64.17589,0.3771891,0.12,0.3771891,0.03146887
64.21253,0.3919077,0.14,0.3919077,0.03146887
64.71183,0.4072257,0.16,0.4072257,0.03146887
65.6692,0.4214448,0.18,0.4214448,0.03146887
66.8098,0.4337991,0.2,0.4337991,0.03146887
67.5702,0.4454208,0.22,0.4454208,0.03146887
67.73053,0.458208,0.24,0.458208,0.03146887
67.7603,0.4722606,0.26,0.4722606,0.03146887
68.17486,0.4872456,0.28,0.4872456,0.03146887
68.88029,0.5017977,0.3,0.5017977,0.03146887
69.72772,0.5143851,0.32,0.5143851,0.03146887
70.21786,0.5263065,0.34,0.5263065,0.03146887
68.90319,0.5392269,0.36,0.5392269,0.03146887
43.27864,0.5536791,0.38,0.5536791,0.03146887
