Force ,Length,Time,Position,Small Length
30.87406,0.1029303,0,0.1029303,0.03146887
33.40261,0.1176489,0.02,0.1176489,0.03146887
36.10065,0.1323009,0.04,0.1323009,0.03146887
38.98193,0.1450548,0.06,0.1450548,0.03146887
41.68455,0.1567098,0.08,0.1567098,0.03146887
43.70007,0.1685646,0.1,0.1685646,0.03146887
45.10177,0.1817181,0.12,0.1817181,0.03146887
46.45308,0.1967031,0.14,0.1967031,0.03146887
48.04717,0.2118546,0.16,0.2118546,0.03146887
49.88404,0.2253411,0.18,0.2253411,0.03146887
51.62472,0.2372958,0.2,0.2372958,0.03146887
52.71951,0.2489175,0.22,0.2489175,0.03146887
53.2921,0.2616714,0.24,0.2616714,0.03146887
53.83262,0.2760237,0.26,0.2760237,0.03146887
54.62967,0.2909421,0.28,0.2909421,0.03146887
55.64659,0.3049947,0.3,0.3049947,0.03146887
56.77345,0.3172491,0.32,0.3172491,0.03146887
57.58423,0.3288042,0.34,0.3288042,0.03146887
57.9003,0.3414249,0.36,0.3414249,0.03146887
58.08353,0.3552111,0.38,0.3552111,0.03146887
58.42709,0.3701961,0.4,0.3701961,0.03146887
59.16,0.3850479,0.42,0.3850479,0.03146887
60.0624,0.3978351,0.44,0.3978351,0.03146887
60.79074,0.4095567,0.46,0.4095567,0.03146887
61.11597,0.421911,0.48,0.421911,0.03146887
61.11597,0.4354308,0.5,0.4354308,0.03146887
61.18697,0.4505157,0.52,0.4505157,0.03146887
61.80308,0.4655007,0.54,0.4655007,0.03146887
62.64593,0.478521,0.56,0.478521,0.03146887
63.44297,0.4904424,0.58,0.4904424,0.03146887
63.66743,0.5023971,0.6,0.5023971,0.03146887
63.41549,0.5155506,0.62,0.5155506,0.03146887
61.77559,0.5308686,0.64,0.5308686,0.03146887
6.367201,0.5460201,0.66,0.5460201,0.03146887
