Force ,Length,Time,Position,Small Length
52.48589,0.3007656,0,0.3007656,0.03146887
53.30584,0.3148848,0.02,0.3148848,0.03146887
54.23573,0.3273057,0.04,0.3273057,0.03146887
55.11981,0.3388608,0.06,0.3388608,0.03146887
55.54581,0.3505158,0.08,0.3505158,0.03146887
55.76111,0.3635694,0.1,0.3635694,0.03146887
56.10008,0.378621,0.12,0.378621,0.03146887
56.70932,0.3943053,0.14,0.3943053,0.03146887
57.67585,0.4086243,0.16,0.4086243,0.03146887
58.78438,0.4215114,0.18,0.4215114,0.03146887
41.63416,0.4341321,0.2,0.4341321,0.03146887
