Force ;Length;Time;Position;Small Length
3.753900;0.0070929;0;0.0070929;0.03146887
3.960032;0.007525799;0.02;0.007525799;0.03146887
4.008130;0.0079254;0.04;0.0079254;0.03146887
4.124938;0.008358299;0.06;0.008358299;0.03146887
4.246328;0.0087912;0.08;0.0087912;0.03146887
4.351684;0.0091575;0.1;0.0091575;0.03146887
4.447879;0.0094572;0.12;0.0094572;0.03146887
4.546365;0.0097902;0.14;0.0097902;0.03146887
4.640269;0.0100899;0.16;0.0100899;0.03146887
4.711271;0.0104562;0.18;0.0104562;0.03146887
4.754787;0.0107892;0.2;0.0107892;0.03146887
4.798305;0.0111222;0.22;0.0111222;0.03146887
4.873886;0.0114552;0.24;0.0114552;0.03146887
4.956339;0.0117549;0.26;0.0117549;0.03146887
5.034212;0.0120213;0.28;0.0120213;0.03146887
5.105213;0.012321;0.3;0.012321;0.03146887
5.137278;0.012654;0.32;0.012654;0.03146887
5.138423;0.012987;0.34;0.012987;0.03146887
5.249506;0.01332;0.36;0.01332;0.03146887
5.341120;0.0135864;0.38;0.0135864;0.03146887
5.423573;0.0137862;0.4;0.0137862;0.03146887
5.496864;0.0140526;0.42;0.0140526;0.03146887
5.535800;0.0143856;0.44;0.0143856;0.03146887
5.516333;0.0146853;0.46;0.0146853;0.03146887
5.552978;0.014985;0.48;0.014985;0.03146887
5.654900;0.0152847;0.5;0.0152847;0.03146887
5.739643;0.0155844;0.52;0.0155844;0.03146887
5.808353;0.0158841;0.54;0.0158841;0.03146887
5.863322;0.0161838;0.56;0.0161838;0.03146887
5.916000;0.0165168;0.58;0.0165168;0.03146887
5.987001;0.0168498;0.6;0.0168498;0.03146887
6.058002;0.0172494;0.62;0.0172494;0.03146887
6.103809;0.0176823;0.64;0.0176823;0.03146887
6.096938;0.0181818;0.66;0.0181818;0.03146887
6.218328;0.018648;0.68;0.018648;0.03146887
6.442783;0.0191142;0.7;0.0191142;0.03146887
6.513784;0.0195471;0.72;0.0195471;0.03146887
6.612269;0.0199467;0.74;0.0199467;0.03146887
6.708465;0.020313;0.76;0.020313;0.03146887
6.790918;0.0206793;0.78;0.0206793;0.03146887
6.848176;0.0210123;0.8;0.0210123;0.03146887
6.946662;0.0213453;0.82;0.0213453;0.03146887
7.024534;0.0216783;0.84;0.0216783;0.03146887
7.102407;0.0220779;0.86;0.0220779;0.03146887
7.173408;0.0224775;0.88;0.0224775;0.03146887
7.221505;0.0228438;0.9;0.0228438;0.03146887
7.262732;0.0232101;0.92;0.0232101;0.03146887
7.336024;0.0235431;0.94;0.0235431;0.03146887
7.429928;0.0239427;0.96;0.0239427;0.03146887
7.496349;0.024309;0.98;0.024309;0.03146887
7.565060;0.0247086;1;0.0247086;0.03146887
7.652093;0.0250749;1.02;0.0250749;0.03146887
7.755159;0.0254079;1.04;0.0254079;0.03146887
7.833032;0.0256743;1.06;0.0256743;0.03146887
7.878839;0.025974;1.08;0.025974;0.03146887
7.917775;0.0262737;1.1;0.0262737;0.03146887
7.968163;0.0266067;1.12;0.0266067;0.03146887
8.013970;0.0269397;1.14;0.0269397;0.03146887
8.071229;0.0272394;1.16;0.0272394;0.03146887
8.142230;0.0275058;1.18;0.0275058;0.03146887
8.194909;0.0277722;1.2;0.0277722;0.03146887
8.261329;0.0280053;1.22;0.0280053;0.03146887
8.307137;0.0282717;1.24;0.0282717;0.03146887
8.280797;0.0285714;1.26;0.0285714;0.03146887
8.319733;0.0288711;1.28;0.0288711;0.03146887
8.394170;0.0292041;1.3;0.0292041;0.03146887
8.456009;0.0295038;1.32;0.0295038;0.03146887
8.543043;0.0298035;1.34;0.0298035;0.03146887
8.609464;0.0301365;1.36;0.0301365;0.03146887
8.636948;0.0304362;1.38;0.0304362;0.03146887
8.689627;0.0307692;1.4;0.0307692;0.03146887
8.765208;0.0311688;1.42;0.0311688;0.03146887
8.811015;0.0315351;1.44;0.0315351;0.03146887
8.852242;0.0319347;1.46;0.0319347;0.03146887
8.934695;0.0323343;1.48;0.0323343;0.03146887
9.035471;0.0327339;1.5;0.0327339;0.03146887
9.120214;0.0331335;1.52;0.0331335;0.03146887
9.198086;0.0335331;1.54;0.0335331;0.03146887
9.287410;0.0338994;1.56;0.0338994;0.03146887
9.365282;0.034299;1.58;0.034299;0.03146887
9.422542;0.034632;1.6;0.034632;0.03146887
9.475220;0.034965;1.62;0.034965;0.03146887
9.518737;0.0353313;1.64;0.0353313;0.03146887
9.585157;0.0357309;1.66;0.0357309;0.03146887
9.685932;0.0361305;1.68;0.0361305;0.03146887
9.768386;0.0365634;1.7;0.0365634;0.03146887
9.832516;0.0369963;1.72;0.0369963;0.03146887
9.908098;0.0373293;1.74;0.0373293;0.03146887
9.990551;0.0377622;1.76;0.0377622;0.03146887
10.063840;0.0380952;1.78;0.0380952;0.03146887
10.132550;0.0384282;1.8;0.0384282;0.03146887
10.201260;0.0387279;1.82;0.0387279;0.03146887
10.265390;0.0390942;1.84;0.0390942;0.03146887
10.329520;0.0393606;1.86;0.0393606;0.03146887
10.366170;0.0395604;1.88;0.0395604;0.03146887
10.358150;0.0398268;1.9;0.0398268;0.03146887
10.383350;0.0400932;1.92;0.0400932;0.03146887
10.408540;0.0403263;1.94;0.0403263;0.03146887
10.428010;0.0405927;1.96;0.0405927;0.03146887
10.450910;0.0408258;1.98;0.0408258;0.03146887
10.472670;0.0410922;2;0.0410922;0.03146887
10.480690;0.0413586;2.02;0.0413586;0.03146887
10.505880;0.0416583;2.04;0.0416583;0.03146887
10.520770;0.0419247;2.06;0.0419247;0.03146887
10.542530;0.0421578;2.08;0.0421578;0.03146887
10.575740;0.0424575;2.1;0.0424575;0.03146887
10.643300;0.0427905;2.12;0.0427905;0.03146887
10.679950;0.0431568;2.14;0.0431568;0.03146887
10.681090;0.0435231;2.16;0.0435231;0.03146887
10.762400;0.0439227;2.18;0.0439227;0.03146887
10.815080;0.0442557;2.2;0.0442557;0.03146887
10.899820;0.0445221;2.22;0.0445221;0.03146887
10.993730;0.0448218;2.24;0.0448218;0.03146887
11.034960;0.0451215;2.26;0.0451215;0.03146887
11.028080;0.0454212;2.28;0.0454212;0.03146887
11.069310;0.0457875;2.3;0.0457875;0.03146887
11.156340;0.0461538;2.32;0.0461538;0.03146887
11.202150;0.0464535;2.34;0.0464535;0.03146887
11.273150;0.0468198;2.36;0.0468198;0.03146887
11.364770;0.0471861;2.38;0.0471861;0.03146887
11.426610;0.0474858;2.4;0.0474858;0.03146887
11.476990;0.0477189;2.42;0.0477189;0.03146887
11.525090;0.0479853;2.44;0.0479853;0.03146887
11.564030;0.048285;2.46;0.048285;0.03146887
11.556010;0.0485181;2.48;0.0485181;0.03146887
11.600670;0.0488178;2.5;0.0488178;0.03146887
11.687710;0.0491508;2.52;0.0491508;0.03146887
11.672820;0.0494505;2.54;0.0494505;0.03146887
11.707180;0.0497169;2.56;0.0497169;0.03146887
11.738100;0.0499833;2.58;0.0499833;0.03146887
11.806810;0.0502497;2.6;0.0502497;0.03146887
11.794210;0.0505494;2.62;0.0505494;0.03146887
11.830850;0.0508158;2.64;0.0508158;0.03146887
11.907580;0.0510489;2.66;0.0510489;0.03146887
11.953390;0.0513486;2.68;0.0513486;0.03146887
11.935070;0.0517149;2.7;0.0517149;0.03146887
11.956820;0.0520812;2.72;0.0520812;0.03146887
11.976290;0.0523809;2.74;0.0523809;0.03146887
12.056460;0.0526806;2.76;0.0526806;0.03146887
12.127460;0.0529803;2.78;0.0529803;0.03146887
12.177840;0.0533466;2.8;0.0533466;0.03146887
12.221360;0.0536796;2.82;0.0536796;0.03146887
12.278620;0.0540459;2.84;0.0540459;0.03146887
12.335880;0.0544455;2.86;0.0544455;0.03146887
12.377110;0.0548118;2.88;0.0548118;0.03146887
12.443530;0.0551115;2.9;0.0551115;0.03146887
12.523690;0.0553779;2.92;0.0553779;0.03146887
12.583240;0.0556443;2.94;0.0556443;0.03146887
12.619880;0.055944;2.96;0.055944;0.03146887
12.614160;0.0562437;2.98;0.0562437;0.03146887
12.646220;0.0565434;3;0.0565434;0.03146887
12.674850;0.0568431;3.02;0.0568431;0.03146887
