Force ;Length;Time;Position;Small Length
6.229779;0.0119214;0;0.0119214;0.01837851
6.472558;0.012654;0.02;0.012654;0.01837871
6.710755;0.0133533;0.04;0.0133533;0.01837889
6.971856;0.0141192;0.06;0.0141192;0.01837907
7.191730;0.0149184;0.08;0.0149184;0.01837927
7.365798;0.0156843;0.1;0.0156843;0.01837949
7.613157;0.0165168;0.12;0.0165168;0.01837969
7.842193;0.0173826;0.14;0.0173826;0.01837991
8.066648;0.0182817;0.16;0.0182817;0.01838016
8.323169;0.019314;0.18;0.019314;0.01838039
8.584270;0.0204462;0.2;0.0204462;0.01838063
8.840790;0.021645;0.22;0.021645;0.01838089
9.175182;0.0228771;0.24;0.0228771;0.01838114
9.546221;0.0241092;0.26;0.0241092;0.0183814
9.908098;0.0253746;0.28;0.0253746;0.01838166
10.260810;0.0266067;0.3;0.0266067;0.01838191
10.705140;0.0279054;0.32;0.0279054;0.01838215
11.135730;0.0292041;0.34;0.0292041;0.01838242
11.502190;0.0304695;0.36;0.0304695;0.01838268
11.854900;0.0316017;0.38;0.0316017;0.01838296
12.221360;0.0325674;0.4;0.0325674;0.01838323
12.574080;0.0334998;0.42;0.0334998;0.01838348
12.913050;0.0344655;0.44;0.0344655;0.01838372
13.110020;0.0354645;0.46;0.0354645;0.01838398
13.361960;0.0365967;0.48;0.0365967;0.01838423
13.604740;0.0377955;0.5;0.0377955;0.01838447
13.888740;0.0390609;0.52;0.0390609;0.0183847
14.218560;0.0403596;0.54;0.0403596;0.01838492
14.525460;0.0416583;0.56;0.0416583;0.01838514
14.896500;0.0430569;0.58;0.0430569;0.01838536
15.290440;0.0443556;0.6;0.0443556;0.01838557
15.670640;0.0456543;0.62;0.0456543;0.01838576
16.046260;0.046953;0.64;0.046953;0.01838594
16.398980;0.0482517;0.66;0.0482517;0.01838611
16.733370;0.0495171;0.68;0.0495171;0.01838628
17.099830;0.0507159;0.7;0.0507159;0.01838642
17.461710;0.0518148;0.72;0.0518148;0.01838655
17.727390;0.0530136;0.74;0.0530136;0.01838668
18.002230;0.0543123;0.76;0.0543123;0.0183868
18.272490;0.0555777;0.78;0.0555777;0.01838692
18.616050;0.0568764;0.8;0.0568764;0.01838703
18.904630;0.0581751;0.82;0.0581751;0.01838713
19.188640;0.0594072;0.84;0.0594072;0.01838724
19.504710;0.0605394;0.86;0.0605394;0.01838737
19.820780;0.0616383;0.88;0.0616383;0.01838752
20.091040;0.06283709;0.9;0.06283709;0.01838767
20.265110;0.06410249;0.92;0.06410249;0.01838785
20.535370;0.0653013;0.94;0.0653013;0.01838803
20.837700;0.0663003;0.96;0.0663003;0.0183882
21.167510;0.0672993;0.98;0.0672993;0.01838837
21.419450;0.0683649;1;0.0683649;0.01838854
21.634740;0.06943049;1.02;0.06943049;0.0183887
21.827130;0.07046279;1.04;0.07046279;0.01838885
22.042430;0.07136189;1.06;0.07136189;0.01838898
22.280620;0.07232759;1.08;0.07232759;0.0183891
22.358490;0.07325999;1.1;0.07325999;0.01838921
22.624180;0.07415909;1.12;0.07415909;0.01838933
22.798240;0.0750249;1.14;0.0750249;0.01838947
22.972310;0.07585739;1.16;0.07585739;0.01838961
23.038730;0.07665659;1.18;0.07665659;0.01838975
23.173860;0.07748909;1.2;0.07748909;0.0183899
23.304410;0.07838819;1.22;0.07838819;0.01839007
23.407480;0.07932059;1.24;0.07932059;0.01839023
23.618190;0.080253;1.26;0.080253;0.0183904
23.828910;0.08118539;1.28;0.08118539;0.01839057
23.893040;0.0821178;1.3;0.0821178;0.01839075
24.032750;0.08301689;1.32;0.08301689;0.01839093
24.282400;0.08384939;1.34;0.08384939;0.01839109
24.353400;0.08464859;1.36;0.08464859;0.01839125
24.502270;0.08538119;1.38;0.08538119;0.01839143
24.651150;0.08608049;1.4;0.08608049;0.01839162
24.767950;0.0866799;1.42;0.0866799;0.01839181
24.868730;0.08731259;1.44;0.08731259;0.01839201
24.969510;0.0879453;1.46;0.0879453;0.01839221
25.042800;0.0886113;1.48;0.0886113;0.01839242
