Force ,Length,Time,Position,Small Length
28.49437,0.1494171,0,0.1494171,0.03146887
29.11735,0.1570428,0.02,0.1570428,0.03146887
29.90981,0.1655343,0.04,0.1655343,0.03146887
30.79847,0.1744254,0.06,0.1744254,0.03146887
31.82455,0.182817,0.08,0.182817,0.03146887
32.91018,0.1902096,0.1,0.1902096,0.03146887
33.83549,0.1964034,0.12,0.1964034,0.03146887
34.47221,0.2016315,0.14,0.2016315,0.03146887
34.73331,0.2064933,0.16,0.2064933,0.03146887
34.75851,0.2115216,0.18,0.2115216,0.03146887
34.78599,0.2168163,0.2,0.2168163,0.03146887
34.85012,0.2227437,0.22,0.2227437,0.03146887
35.17764,0.2292372,0.24,0.2292372,0.03146887
35.64487,0.2363967,0.26,0.2363967,0.03146887
36.17166,0.2441556,0.28,0.2441556,0.03146887
36.83586,0.2525805,0.3,0.2525805,0.03146887
37.64665,0.2610387,0.32,0.2610387,0.03146887
38.54447,0.2690307,0.34,0.2690307,0.03146887
39.39648,0.2759904,0.36,0.2759904,0.03146887
40.11108,0.2819511,0.38,0.2819511,0.03146887
40.53708,0.2871459,0.4,0.2871459,0.03146887
40.60809,0.2922741,0.42,0.2922741,0.03146887
40.71115,0.2975688,0.44,0.2975688,0.03146887
40.79589,0.3032298,0.46,0.3032298,0.03146887
41.09593,0.3096234,0.48,0.3096234,0.03146887
41.40284,0.3166164,0.5,0.3166164,0.03146887
41.91588,0.3241089,0.52,0.3241089,0.03146887
42.55718,0.3324006,0.54,0.3324006,0.03146887
43.24429,0.3410919,0.56,0.3410919,0.03146887
44.05508,0.3493836,0.58,0.3493836,0.03146887
44.89335,0.3567429,0.6,0.3567429,0.03146887
45.56213,0.36297,0.62,0.36297,0.03146887
46.01562,0.3681315,0.64,0.3681315,0.03146887
46.09349,0.3728934,0.66,0.3728934,0.03146887
46.13931,0.3777552,0.68,0.3777552,0.03146887
45.90569,0.3827835,0.7,0.3827835,0.03146887
45.83698,0.3884112,0.72,0.3884112,0.03146887
45.77285,0.3946716,0.74,0.3946716,0.03146887
45.84499,0.4016979,0.76,0.4016979,0.03146887
46.32253,0.4092237,0.78,0.4092237,0.03146887
46.80351,0.4174821,0.8,0.4174821,0.03146887
47.42191,0.425907,0.82,0.425907,0.03146887
48.2327,0.4338324,0.84,0.4338324,0.03146887
48.92438,0.4408587,0.86,0.4408587,0.03146887
49.46949,0.4469193,0.88,0.4469193,0.03146887
49.73059,0.4520808,0.9,0.4520808,0.03146887
49.7512,0.4569759,0.92,0.4569759,0.03146887
49.72372,0.4620708,0.94,0.4620708,0.03146887
49.50613,0.4673988,0.96,0.4673988,0.03146887
49.48781,0.4734594,0.98,0.4734594,0.03146887
49.55194,0.4802526,1,0.4802526,0.03146887
49.82678,0.4877451,1.02,0.4877451,0.03146887
50.26195,0.4958703,1.04,0.4958703,0.03146887
50.88951,0.5046615,1.06,0.5046615,0.03146887
51.62243,0.5130198,1.08,0.5130198,0.03146887
52.3187,0.5207454,1.1,0.5207454,0.03146887
52.88671,0.5274054,1.12,0.5274054,0.03146887
53.31729,0.5329332,1.14,0.5329332,0.03146887
53.35623,0.537795,1.16,0.537795,0.03146887
53.20736,0.5427234,1.18,0.5427234,0.03146887
52.93251,0.5479848,1.2,0.5479848,0.03146887
52.69889,0.5536791,1.22,0.5536791,0.03146887
52.67599,0.560106,1.24,0.560106,0.03146887
52.69889,0.5671989,1.26,0.5671989,0.03146887
53.03787,0.574758,1.28,0.574758,0.03146887
53.45929,0.5831496,1.3,0.5831496,0.03146887
53.90363,0.5918742,1.32,0.5918742,0.03146887
54.32047,0.5999328,1.34,0.5999328,0.03146887
54.27008,0.6071589,1.36,0.6071589,0.03146887
53.45929,0.613386,1.38,0.613386,0.03146887
50.48641,0.6189804,1.4,0.6189804,0.03146887
21.62329,0.6244416,1.42,0.6244416,0.03146887
