Force ,Length,Time,Position,Small Length
58.76377,0.3081249,0,0.3081249,0.03146887
59.59288,0.3195135,0.02,0.3195135,0.03146887
59.89521,0.3321675,0.04,0.3321675,0.03146887
60.1334,0.34632,0.06,0.34632,0.03146887
60.60064,0.3614049,0.08,0.3614049,0.03146887
61.44349,0.3758904,0.1,0.3758904,0.03146887
62.46499,0.3883446,0.12,0.3883446,0.03146887
63.33533,0.3997998,0.14,0.3997998,0.03146887
63.71553,0.412254,0.16,0.412254,0.03146887
63.7224,0.4261068,0.18,0.4261068,0.03146887
63.94456,0.4413249,0.2,0.4413249,0.03146887
64.65916,0.4562433,0.22,0.4562433,0.03146887
65.68982,0.4690305,0.24,0.4690305,0.03146887
66.67467,0.4807521,0.26,0.4807521,0.03146887
67.08694,0.4931729,0.28,0.4931729,0.03146887
67.07549,0.5069591,0.3,0.5069591,0.03146887
67.14191,0.5224104,0.32,0.5224104,0.03146887
67.85192,0.5376618,0.34,0.5376618,0.03146887
68.84593,0.550782,0.36,0.550782,0.03146887
69.65672,0.5626701,0.38,0.5626701,0.03146887
69.72543,0.5747913,0.4,0.5747913,0.03146887
61.90614,0.5887107,0.42,0.5887107,0.03146887
