Stress,Strain
4065935.238,0.001256742
4159293.333,0.001297368
4242182.857,0.001339992
4331180.952,0.001383948
4409706.667,0.001430568
4499575.238,0.001477188
4601660.952,0.001524474
4696765.714,0.001569762
4795360,0.001619046
4890464.762,0.001676322
4992548.571,0.001735596
5113828.571,0.001792872
5249940.952,0.001849482
5366859.048,0.00190809
5475051.429,0.00196803
5583243.81,0.002027304
5688819.048,0.002087244
5809226.667,0.002149182
5916544.762,0.00221445
6023864.762,0.00228105
6138163.81,0.002345652
6248975.238,0.002406924
6334481.905,0.002468196
6426095.238,0.002528136
6523819.048,0.002585412
6611942.857,0.002636694
6680872.381,0.002684646
6721007.619,0.002731932
6757653.333,0.002781216
6797788.571,0.00282717
6841415.238,0.00287046
6888529.524,0.002911752
6928666.667,0.002951046
6942190.476,0.002992338
6965748.571,0.00303696
7016790.476,0.00308358
7057800,0.003130866
7094445.714,0.003178152
7140687.619,0.00322677
7188676.19,0.003277386
7240154.286,0.003331332
7306466.667,0.003387276
7371034.286,0.003443886
7434727.619,0.003501828
7487950.476,0.003561768
7552516.19,0.003623706
7617083.81,0.003684978
7679904.762,0.003745584
7738361.905,0.003808188
7798567.619,0.003874122
7856154.286,0.003940722
7914613.333,0.004007322
7973070.476,0.00406926
8030657.143,0.00413253
8087369.524,0.004193802
8134485.714,0.004250412
8166769.524,0.00430236
8176803.81,0.004351644
8191636.19,0.004399596
8201234.286,0.004446216
8197308.571,0.004490172
8200798.095,0.004531464
8200798.095,0.00457209
8192291.429,0.004610718
8194363.81,0.004651344
8186182.857,0.004697298
8182038.095,0.00474525
8183346.667,0.004793202
8198179.048,0.004843818
8217811.429,0.004895766
8239188.571,0.004949712
8291539.048,0.005006322
8332548.571,0.005062932
8367447.619,0.005120874
8415438.095,0.00517815
8455573.333,0.00523809
8492219.048,0.00529803
8526247.619,0.005358636
8575980.952,0.005419242
8628331.429,0.005480514
8664977.143,0.005545116
8703367.619,0.005609718
8746121.905,0.005671656
8786257.143,0.005731596
8816796.19,0.005791536
8828575.238,0.005850144
8871763.81,0.00590742
8883542.857,0.0059607
8904047.619,0.00601065
8911464.762,0.006056604
8902739.048,0.006101226
8885723.81,0.00614718
8872636.19,0.006191136
8864348.571,0.006231762
8867401.905,0.00627039
8860857.143,0.006311682
8842099.048,0.006356304
8826392.381,0.006401592
8820285.714,0.006448878
8824211.429,0.006498828
8824866.667,0.00655011
8844716.19,0.00660006
8866965.714,0.006654672
8893577.143,0.006711282
8942438.095,0.006768558
8977339.048,0.006825168
9015729.524,0.006883776
9058483.81,0.006945714
9070260.952,0.00700632
9126539.048,0.007068924
9163184.762,0.007131528
9206811.429,0.007196796
9221645.714,0.007264062
9277485.714,0.007330662
9313259.048,0.0073926
9322420.952,0.00745254
9337251.429,0.007513146
9339434.286,0.007570422
9335289.524,0.00762237
9316312.381,0.007670322
9242584.762,0.007716276
9180636.19,0.00776223
9106472.381,0.007809516
9025327.619,0.007854804
8930222.857,0.007898094
8798472.381,0.007939386
8215630.476,0.00798534
