Stress,Strain
11375891.43,0.005921406
11457908.57,0.006221772
11588786.67,0.0065268
11796445.71,0.006802524
12032024.76,0.007046946
12186460.95,0.00728271
12223979.05,0.007543782
12230958.1,0.007838154
12326062.86,0.008144514
12508419.05,0.008428896
12725676.19,0.008675982
12870514.29,0.008908416
12901053.33,0.00916416
12906723.81,0.009445212
12985687.62,0.009744912
13120055.24,0.010035954
13281470.48,0.010287702
13374830.48,0.01052613
13124417.14,0.010784538
8243550.476,0.011073582
