Stress,Strain
3037236.19,0.00094572
3153280,0.001014318
3268453.333,0.001086246
3404565.714,0.001158174
3546786.667,0.00122877
3697731.429,0.001303362
3831226.667,0.001383282
3956870.476,0.001464534
4087746.667,0.001547118
4229967.619,0.001630368
4389638.095,0.001714284
4529241.905,0.001797534
4649649.524,0.001876788
4767438.095,0.00195138
4886973.333,0.002019312
4982078.095,0.002082582
5056241.905,0.002142522
5104230.476,0.002200464
5153963.81,0.002252412
5195845.714,0.002299698
5242961.905,0.002344986
5252121.905,0.00239427
5270009.524,0.00244755
5293567.619,0.00250416
5353771.429,0.002561436
5407866.667,0.002619378
5473306.667,0.002682648
5516059.048,0.00275058
5587605.714,0.002821176
5670495.238,0.002891106
5752512.381,0.0029637
5823186.667,0.003038292
5894733.333,0.00311355
5966280,0.003190806
6054403.81,0.003271392
6139038.095,0.003355308
6223672.381,0.003437226
6302198.095,0.003513816
6367638.095,0.003588408
6414754.286,0.003657006
6471466.667,0.003717612
6503750.476,0.003774888
6509420.952,0.003832164
6515965.714,0.003886776
6512257.143,0.003938058
6515310.476,0.003985344
6516838.095,0.00403263
6517927.619,0.00408258
6514220.952,0.004137192
6514657.143,0.004193136
6515201.905,0.004249746
6528180.952,0.004308354
6545194.286,0.004371624
6590129.524,0.00443889
6646843.81,0.004506822
6703556.19,0.004577418
6759398.095,0.00465201
6810003.81,0.0047286
6864100.952,0.004807854
6929539.048,0.004890438
6999340.952,0.004976352
7072632.381,0.005062266
7150285.714,0.005142852
7218342.857,0.005222106
7273310.476,0.005297364
7325660.952,0.00536463
7364053.333,0.005425902
7375396.19,0.005483178
7382375.238,0.005537124
7371906.667,0.005588406
7357072.381,0.00563769
7349657.143,0.005685642
7337441.905,0.005736258
7328716.19,0.00579087
7318681.905,0.005848812
7308649.524,0.005909418
7316937.143,0.005972022
7338314.286,0.00604062
7389356.19,0.00611388
7446070.476,0.00618714
7505400,0.006262398
7557752.381,0.006340986
7622318.095,0.006417576
7686883.81,0.006496164
7762794.286,0.006577416
7816889.524,0.006661332
7880584.762,0.006747246
7957365.714,0.006827166
8014952.381,0.00690309
8071664.762,0.006973686
8133615.238,0.007038288
8144520,0.007098228
8155864.762,0.007157502
8147792.381,0.007213446
8149100.952,0.007265394
8144520,0.007313346
8136885.714,0.007359966
8114855.238,0.007411248
8097405.714,0.007467858
8084754.286,0.007525134
8090643.81,0.007584408
8089769.524,0.007647012
8109184.762,0.007717608
8159788.571,0.007790868
8217375.238,0.007864128
8279323.81,0.007939386
8336038.095,0.008017308
8397986.667,0.008093232
8460807.619,0.008170488
8520139.048,0.008250408
8576853.333,0.008332992
8641419.048,0.008414244
8700750.476,0.008492166
8746994.286,0.008568756
8796727.619,0.008639352
8855186.667,0.00870462
8887470.476,0.008765226
8889651.429,0.008825166
8887034.286,0.008883108
8883979.048,0.008936388
8880925.714,0.008985672
8873508.571,0.009036288
8852133.333,0.009090234
8837299.048,0.009146178
8825958.095,0.009203454
8829883.81,0.009262062
8830102.857,0.009323334
8852133.333,0.009391266
8897068.571,0.009461196
8947672.381,0.009531126
9001769.524,0.00960372
9048885.714,0.00968031
9096874.286,0.009756234
9135264.762,0.009836154
9187615.238,0.009919404
9245201.905,0.010005984
9297554.286,0.010092564
9353394.286,0.01017315
9391784.762,0.010251072
9403563.81,0.010323
9413161.905,0.0103896
9193723.81,0.010456866
3039853.333,0.010525464
