Stress,Strain
1307032.19,0.00027306
1367236,0.00029637
1434419.81,0.00031968
1490260.952,0.000344988
1547847.238,0.000370296
1611540.952,0.00039627
1684832.381,0.000422244
1758996.571,0.000446886
1836650.667,0.000470862
1906451.429,0.000493506
1977998.095,0.000516816
2048672.381,0.00053946
2103641.905,0.000563436
2165590.476,0.000588744
2221430.476,0.000614052
2288615.238,0.000638694
2348819.048,0.00066267
2412512.381,0.00068598
2474460.952,0.000709956
2525939.048,0.000733266
2580036.19,0.000755244
2641112.381,0.000778554
2693462.857,0.000801198
2729236.19,0.000821844
2789440,0.000840492
2850516.19,0.000859806
2894142.857,0.000878454
2932533.333,0.00089577
2966561.905,0.00091242
3006697.143,0.00092907
3020220.952,0.000944388
3073881.905,0.00095904
3088278.095,0.000974358
3134085.714,0.000990342
3148481.905,0.001006326
3196034.286,0.001022976
3202140.952,0.00103896
3241405.714,0.00105561
3277177.143,0.00107226
3291139.048,0.001089576
3319495.238,0.001106226
3344361.905,0.001123542
3387116.19,0.001141524
3422017.143,0.001158174
3456916.19,0.001174158
3490944.762,0.001190808
3502287.619,0.001204794
3526718.095,0.00121878
3552457.143,0.0012321
3575142.857,0.001246086
3598264.762,0.001260738
3618333.333,0.001274058
3637963.81,0.001289376
3665447.619,0.001306692
3693805.714,0.001324008
3720853.333,0.001339992
3748337.143,0.001355976
3797198.095,0.001372626
3811596.19,0.001390608
3837335.238,0.00140859
3860893.333,0.001426572
3917605.714,0.00144522
3950761.905,0.001463202
3965158.095,0.001482516
4012710.476,0.00150183
4025361.905,0.001522476
4070297.143,0.001543788
4109560,0.001566432
4148822.857,0.00158841
4184598.095,0.001609722
4232586.667,0.001632366
4275339.048,0.00165501
4320710.476,0.001676988
4357356.19,0.001700298
4405344.762,0.001724274
4450714.286,0.001746252
4483870.476,0.001766232
4530114.286,0.00178488
4561525.714,0.001804194
4574177.143,0.001823508
4596424.762,0.001844154
4618238.095,0.001865466
4666226.667,0.001887444
4680622.857,0.00191142
4726430.476,0.001934064
4761331.429,0.00195804
4804956.19,0.001982682
4847710.476,0.002007324
4860798.095,0.0020313
4912278.095,0.002055276
4960264.762,0.002079252
5001274.286,0.002103228
5043154.286,0.002125872
5079800,0.002148516
5117318.095,0.00217116
5149601.905,0.002195802
5163561.905,0.00222111
5215912.381,0.00224775
5254304.762,0.002273058
5296184.762,0.0022977
5333702.857,0.002320344
5370348.571,0.002342322
5382563.81,0.002363634
5407866.667,0.002384946
5429243.81,0.002408256
5447131.429,0.0024309
5467198.095,0.002452878
5487266.667,0.002473524
5529146.667,0.002493504
5537872.381,0.002512818
5560558.095,0.0025308
5579754.286,0.002548116
5587605.714,0.0025641
5596767.619,0.002579418
5606801.905,0.0025974
5602001.905,0.00261405
5607238.095,0.0026307
5613127.619,0.00264735
5629051.429,0.002663334
5635158.095,0.002679318
5635594.286,0.002695968
5641266.667,0.002713284
5648900.952,0.002729268
5665260.952,0.00274725
5675731.429,0.002765898
5690127.619,0.00278388
5701034.286,0.002802528
5709758.095,0.002819844
5726773.333,0.002836494
5749022.857,0.002852478
5759055.238,0.002867796
5754474.286,0.002881782
5761238.095,0.002894436
5764727.619,0.00290709
5769961.905,0.00292041
5772798.095,0.002934396
5773453.333,0.002949714
5772798.095,0.002965698
5771161.905,0.002983014
5774870.476,0.003000996
5798320,0.003017646
5814024.762,0.003034296
5834529.524,0.003052944
5856342.857,0.003071592
5870300.952,0.003090906
5878590.476,0.003109554
5889933.333,0.003126204
5906946.667,0.003142854
5922653.333,0.003160836
5935740.952,0.00318015
5950573.333,0.003202128
5964533.333,0.003222774
5983729.524,0.00324342
6008160,0.003266064
6029973.333,0.003287376
6045678.095,0.003309354
6087558.095,0.00333
6101520,0.003352644
6129876.19,0.003374622
6152561.905,0.003397266
6175683.81,0.003418578
6223672.381,0.003437892
6254209.524,0.003454542
6260754.286,0.003471192
6271224.762,0.00348984
6268169.524,0.00350982
6273841.905,0.003531132
6279076.19,0.00355311
6296963.81,0.003575754
6316160,0.003597732
6340152.381,0.00361971
6366329.524,0.003642354
6389885.714,0.00366633
6409081.905,0.00368964
6428278.095,0.003712284
6451836.19,0.00373626
6478883.81,0.003760236
6506803.81,0.003786876
6534289.524,0.003813516
6578786.667,0.003840156
6622413.333,0.003867462
6635064.762,0.003894768
6683487.619,0.00392274
6714026.667,0.003948714
6728424.762,0.003974022
6775102.857,0.003997998
6780339.048,0.004021974
6790371.429,0.004045284
6804769.524,0.004068594
6819601.905,0.004093236
6833561.905,0.004116546
6846649.524,0.004140522
6859300.952,0.0041625
6879805.714,0.004185144
6898563.81,0.00420579
6912089.524,0.004226436
6925613.333,0.004245084
6936956.19,0.004261734
6944807.619,0.004278384
6939790.476,0.0042957
6939354.286,0.004313016
6920813.333,0.004329666
6912961.905,0.00434565
6917104.762,0.0043623
6910779.048,0.004378284
6908817.143,0.0043956
6905325.714,0.00441225
6900746.667,0.004430232
6897910.476,0.004448214
6897255.238,0.00446553
6902055.238,0.004481514
6901619.048,0.004497498
6905980.952,0.004513482
6908380.952,0.004526802
6910125.714,0.004540122
6911434.286,0.004553442
6908380.952,0.004566762
6907944.762,0.004580082
6892893.333,0.004594068
6885040,0.004608054
6888093.333,0.004623372
6884167.619,0.00463869
6880678.095,0.00465534
6879150.476,0.004672656
6878497.143,0.004691304
6893765.714,0.004709952
6909034.286,0.004727934
6924740.952,0.00474525
6942626.667,0.0047619
6951788.571,0.004779882
6948733.333,0.004796532
6957022.857,0.004812516
6978400,0.004830498
6988870.476,0.004849812
6985380.952,0.004869792
6994104.762,0.004890438
7010683.81,0.004911084
7025516.19,0.00493173
7064779.048,0.00495171
7069577.143,0.004973688
7088337.143,0.004995
7111459.048,0.005016978
7132836.19,0.00503829
7155085.714,0.00505827
7179952.381,0.00507825
7207000,0.00509823
7225758.095,0.005116878
7237102.857,0.005136192
7249752.381,0.005157504
7261095.238,0.005177484
7266767.619,0.005198796
7266984.762,0.005222106
7287270.476,0.005246082
7309956.19,0.005268726
7329588.571,0.00529137
7349219.048,0.00531468
7392845.714,0.00533799
7402443.81,0.005360634
7422512.381,0.005383278
7442142.857,0.005405256
7481841.905,0.005427234
7491003.81,0.005449212
