Stress;Strain
1396465.333;0.000334998
1465394.095;0.000358974
1541303.238;0.000382284
1609359.81;0.000405594
1669563.429;0.00042957
1728894.476;0.000455544
1789970.857;0.000482184
1857154.667;0.000508824
1922594.286;0.000534798
1983670.476;0.000561438
2050853.333;0.000588744
2116293.333;0.00061605
2178241.905;0.000643356
2248916.19;0.00066933
2311737.143;0.000694638
2371068.571;0.000718614
2426908.571;0.000743256
2485367.619;0.000769896
2538592.381;0.000794538
2603158.095;0.000817182
2659870.476;0.000839826
2707859.048;0.000861138
2747123.81;0.000880452
2789003.81;0.000899766
2832630.476;0.00091908
2879746.667;0.000937728
2912028.571;0.000954378
2945184.762;0.000971694
2958272.381;0.00098901
2985756.19;0.00100566
3035055.238;0.001021644
3046396.19;0.001038294
3069081.905;0.00105561
3093078.095;0.001074924
3120561.905;0.001094904
3149790.476;0.001114218
3205196.19;0.001133532
3246203.81;0.001151514
3257546.667;0.00116883
3309024.762;0.00118215
3344798.095;0.00119547
3357885.714;0.00120879
3374900.952;0.001221444
3387988.571;0.001234098
3402384.762;0.001246752
3414600;0.001260738
3430304.762;0.001276056
3445573.333;0.001291374
3459097.143;0.001308024
3497489.524;0.00132534
3528026.667;0.001343988
3538933.333;0.001362636
3591720;0.00138195
3629238.095;0.001401264
3659777.143;0.001420578
3693805.714;0.001439226
3726089.524;0.001455876
3739613.333;0.001472526
3786291.429;0.001490508
3794144.762;0.001509156
3811596.19;0.001529136
3856965.714;0.001551114
3871363.81;0.00157176
3926767.619;0.00159174
3941600;0.001613718
3986971.429;0.001637694
4021000;0.001663668
4062880;0.001688976
4111740.952;0.001712286
4158857.143;0.00173493
4203356.19;0.001756242
4243491.429;0.001775556
4274030.476;0.00179487
4287554.286;0.001815516
4315474.286;0.001838826
4338596.19;0.001862802
4360845.714;0.001887444
4418868.571;0.00191142
4450278.095;0.001935396
4463365.714;0.001959372
4519207.619;0.001984014
4554980.952;0.002008656
4593371.429;0.002032632
4626527.619;0.002055276
4664045.714;0.002077254
4695457.143;0.002099232
4705489.524;0.002123208
4728175.238;0.002149182
4753914.286;0.002176488
4802775.238;0.00220446
4844657.143;0.002233098
4893518.095;0.002262402
4936270.476;0.002289042
4976407.619;0.002313684
5009563.81;0.002336328
5040100.952;0.002358972
5048826.667;0.002383614
5063659.048;0.002406258
5081980.952;0.002426904
5105539.048;0.002448216
5126043.81;0.002469528
5148729.524;0.002488842
5173160;0.00250749
5192792.381;0.002528136
5207188.571;0.00254745
5219403.81;0.002566764
5233363.81;0.002584746
5242525.714;0.00260073
5240561.905;0.002616048
5249504.762;0.002631366
5263464.762;0.002646684
5258885.714;0.002662002
5260630.476;0.00267732
5263030.476;0.00269397
5273062.857;0.00271062
5270881.905;0.002725938
5279824.762;0.002741256
5294440;0.002757906
5288114.286;0.002775888
5291167.619;0.00279387
5294876.19;0.00281052
5314944.762;0.002825838
5321487.619;0.002839824
5330649.524;0.002851812
5341992.381;0.0028638
5337630.476;0.002875122
5341337.143;0.002885778
5340247.619;0.0028971
5333266.667;0.002909088
5329121.905;0.002923074
5324106.667;0.002938392
5320834.286;0.00295371
5319306.667;0.002969694
5325632.381;0.002987676
5341120;0.00300699
5357260.952;0.003026304
5399579.048;0.003046284
5409175.238;0.003065598
5428371.429;0.003084246
5447567.619;0.003102228
5467198.095;0.003119544
5484649.524;0.003138192
5496864.762;0.00315684
5513441.905;0.003176154
5533074.286;0.003194136
5546161.905;0.003214116
5558813.333;0.003234096
5570592.381;0.00325341
5587605.714;0.003274056
5613780.952;0.003297366
5638211.429;0.003321342
5682274.286;0.00334665
5715430.476;0.003369294
5753820.952;0.003391272
5784358.095;0.003412584
5797011.429;0.003432564
5821440;0.003451878
5840636.19;0.003472524
5854596.19;0.00349317
5867683.81;0.003513816
5882954.286;0.003535128
5900840;0.003558438
5921780.952;0.003582414
5940539.048;0.003607056
5957990.476;0.003632364
5978931.429;0.003657672
6023428.571;0.003682314
6054840;0.003708288
6069236.19;0.003730932
6118533.333;0.003753576
6149072.381;0.003777552
6155179.048;0.003802194
6173066.667;0.003826836
6198805.714;0.00385281
6222800;0.00387945
6243302.857;0.003905424
6286929.524;0.003931398
6319213.333;0.003956706
6331864.762;0.003980682
6353240;0.004003992
6369382.857;0.0040293
6388140.952;0.004055274
6405592.381;0.004081248
6423478.095;0.004107222
6444419.048;0.004131864
6467104.762;0.004155174
6511165.714;0.004176486
6518582.857;0.004197132
6535598.095;0.004217112
6544321.905;0.00423576
6540396.19;0.004254408
6545630.476;0.004271724
6544540.952;0.004287708
6544321.905;0.004303692
6540940.952;0.004319676
6537996.19;0.004336326
6535598.095;0.00435231
6529053.333;0.004367628
6511165.714;0.004384944
6505495.238;0.004402926
6508112.381;0.00442224
6506586.667;0.00444222
6509640;0.004460202
6514220.952;0.004478184
6517710.476;0.004496166
6522508.571;0.004511484
6524908.571;0.004526136
