Stress,Strain
3118815.238,0.000851814
3172040,0.000874458
3221773.333,0.000897768
3261036.19,0.000921078
3311641.905,0.00094572
3368356.19,0.000971694
3422451.429,0.000999
3487019.048,0.00102564
3557693.333,0.001049616
3615280,0.001070928
3664140.952,0.001090908
3719108.571,0.001111554
3765352.381,0.0011322
3805487.619,0.00115551
3854348.571,0.001180152
3902337.143,0.001206792
3953815.238,0.00123543
4021872.381,0.001262736
4079459.048,0.001290042
4140535.238,0.001320678
4206845.714,0.001352646
4274902.857,0.00138528
4344704.762,0.001419912
4411887.619,0.001457208
4487796.19,0.001496502
4571558.095,0.001535796
4678005.714,0.00157509
4768748.571,0.00161505
4862106.667,0.001653012
4940634.286,0.001692306
5026140.952,0.001734264
5094198.095,0.001778886
5168361.905,0.001826172
5257358.095,0.001874124
5346354.286,0.00192141
5444948.571,0.001969362
5554015.238,0.002019312
5654354.286,0.002069262
5745967.619,0.00211788
5845434.286,0.002163834
5936177.143,0.00220446
6014702.857,0.002242422
6080142.857,0.00228105
6122024.762,0.002319678
6170011.429,0.002355642
6226725.714,0.002388942
6273841.905,0.002418912
6320085.714,0.002445552
6360220.952,0.002468862
6365455.238,0.002492172
6376800,0.002515482
6388140.952,0.002538792
6397739.048,0.002563434
6406028.571,0.002588742
6420424.762,0.002614716
6438312.381,0.002642022
6460123.81,0.002669994
6487173.333,0.002695968
6512910.476,0.002717946
6561773.333,0.002737926
6571369.524,0.002756574
6583148.571,0.00277722
6589257.143,0.002799864
6587512.381,0.002825172
6593619.048,0.002851812
6617613.333,0.002879784
6672582.857,0.002908422
6713590.476,0.00293706
6727114.286,0.002967696
6755036.19,0.002998998
6808695.238,0.0030303
6849704.762,0.0030636
6883731.429,0.00310023
6929975.238,0.003138858
6977091.429,0.003178152
7030314.286,0.003218112
7093135.238,0.003258072
7153339.048,0.0032967
7217906.667,0.003334662
7272001.905,0.003375288
7317373.333,0.003419244
7365361.905,0.003463866
7424693.333,0.003511152
7480535.238,0.003559104
7536375.238,0.003607056
7600940.952,0.003655008
7673360,0.003702294
7736182.857,0.003750246
