Stress;Strain
3303354.286;0.001026306
3407182.857;0.00108891
3524100.952;0.001150848
3644508.571;0.001217448
3777131.429;0.00128871
3905390.476;0.001361304
4039758.095;0.001435896
4177617.143;0.001514484
4311112.381;0.0015984
4444607.619;0.001684314
4592062.857;0.001773558
4748243.81;0.0018648
4891337.143;0.001950048
5023960;0.002028636
5147857.143;0.002101896
5253430.476;0.002167164
5349407.619;0.002225772
5422700.952;0.002280384
5470689.524;0.002331666
5514314.286;0.00238095
5556196.19;0.002428236
5602438.095;0.002472858
5633849.524;0.002516814
5647373.333;0.002563434
5700161.905;0.002615382
5743786.667;0.00267066
5783921.905;0.0027306
5836274.286;0.002792538
5911310.476;0.002858472
5997689.524;0.0029304
6075344.762;0.003004326
6173937.143;0.003078918
6278640;0.003154842
6358912.381;0.0032301
6442674.286;0.003307356
6538651.429;0.003387276
6626775.238;0.003470526
6714026.667;0.003553776
6796916.19;0.003641688
6887659.048;0.003736926
6987125.714;0.003828168
7109278.095;0.003908088
7207872.381;0.003978018
7265459.048;0.004043286
7277674.286;0.004101894
7290761.905;0.004155174
7296432.381;0.00420579
7295998.095;0.004257738
7294032.381;0.004313682
7277674.286;0.004370958
7286072.381;0.004429566
7293815.238;0.004490838
7315192.381;0.004558104
7357072.381;0.004631364
7405933.333;0.004704624
7471371.429;0.004777218
7527213.333;0.00485514
7590036.19;0.004932396
7642384.762;0.005012316
7707824.762;0.005094234
7768900.952;0.005177484
7840447.619;0.005260068
7915483.81;0.005339322
7971325.714;0.005417244
8015822.857;0.005490504
8060321.905;0.005556438
8095222.857;0.005616378
8101331.429;0.005675652
8105257.143;0.005732262
8100895.238;0.005784876
8102203.81;0.005833494
8098276.19;0.005881446
8083007.619;0.005933394
8070356.19;0.005988006
8061632.381;0.006043284
8064902.857;0.006102558
8065558.095;0.006164496
8089986.667;0.006231762
8151937.143;0.006302358
8213013.333;0.006372288
8269727.619;0.006442884
8322950.476;0.006517476
8375300.952;0.006594066
8422417.143;0.006672654
8488729.524;0.006755238
8547186.667;0.006841152
8610009.524;0.006925734
8682426.667;0.007005654
8736523.81;0.007084242
8794982.857;0.0071595
8839481.905;0.007228098
8872636.19;0.007290036
8883106.667;0.007348644
8894449.524;0.007401258
8887251.429;0.007450542
8887470.476;0.00749583
8867836.19;0.00754245
8861293.333;0.007593732
8848641.905;0.007649676
8836862.857;0.007706952
8844716.19;0.007767558
8859112.381;0.007828164
8904047.619;0.007892766
8915390.476;0.007964028
8963379.048;0.008037954
9030561.905;0.008112546
9092510.476;0.008190468
9151841.905;0.00826839
9214662.857;0.00834831
9281847.619;0.008433558
9343796.19;0.008522802
9408361.905;0.008610048
9486017.143;0.008692632
9554946.667;0.00877122
9619512.381;0.008843148
9670118.095;0.008903754
9681026.667;0.00896103
9692803.81;0.00901764
9682771.429;0.009070254
9667937.143;0.009118872
9656158.095;0.009166158
9646996.19;0.009215442
9630419.048;0.009269388
9611222.857;0.009325332
9602060.952;0.00938394
9610350.476;0.009444546
9629110.476;0.00950715
9650923.81;0.00957508
9710255.238;0.009646342
9753007.619;0.009719604
9806232.381;0.009796194
9862944.762;0.009876112
9920531.429;0.0099567
9981607.619;0.010039284
10057516.19;0.010124532
10131680;0.010211778
10198864.76;0.010297026
10273028.57;0.01037761
10327996.19;0.010453536
10375114.29;0.0105228
10421356.19;0.010583406
10433135.24;0.010640016
10440116.19;0.010696626
10430081.9;0.010749906
10413939.05;0.01079919
10399980.95;0.010845808
10382965.71;0.010895094
10364643.81;0.01094904
10340213.33;0.011006316
10324942.86;0.011064924
10338249.52;0.011124198
10360280;0.011187468
10382529.52;0.011256732
10427464.76;0.011327328
10486796.19;0.01139859
10541763.81;0.011472514
10588880;0.011549106
10652573.33;0.011626362
10704925.71;0.011706282
10765129.52;0.011787534
10825333.33;0.01187145
10885535.24;0.011952702
10938760;0.012030622
10993729.52;0.01210588
11032992.38;0.01217448
11043462.86;0.012236418
10595860.95;0.012304348
