Stress,Strain
2008973.333,0.000470196
2217504.762,0.000543456
2427780.952,0.000617382
2660744.762,0.000695304
2891961.905,0.000776556
3124923.81,0.00085914
3359630.476,0.000941058
3592594.286,0.001020978
3817702.857,0.001094904
4039321.905,0.001164834
4246110.476,0.001230102
4428464.762,0.00129204
4589009.524,0.001349982
4723377.143,0.001403928
4859489.524,0.00145188
4987750.476,0.00150183
5082853.333,0.001556442
5178830.476,0.001613718
5293131.429,0.00167166
5423137.143,0.001730268
5540925.714,0.001793538
5670059.048,0.001864134
5803554.286,0.001938726
5946647.619,0.002012652
6108062.857,0.00208791
6268605.714,0.0021645
6409954.286,0.002241756
6556537.143,0.00232101
6706611.429,0.002404926
6847085.714,0.002491506
6992796.19,0.002576088
7148104.762,0.002654676
7285961.905,0.002728602
7403752.381,0.0027972
7524160,0.00286047
7621881.905,0.002919078
7674234.286,0.002976354
7723095.238,0.003029634
7765847.619,0.003078252
7797257.143,0.003126204
7840883.81,0.003176154
7852226.667,0.003228102
7899342.857,0.003282048
7932497.143,0.003338658
7963908.571,0.003397932
8007535.238,0.003461202
8059013.333,0.003531132
8127942.857,0.00360306
8221300.952,0.003674322
8326876.19,0.003748914
8393188.571,0.003828168
8467352.381,0.003905424
8550241.905,0.003984012
8634876.19,0.004064598
8724744.762,0.004147182
8815487.619,0.0042291
8895758.095,0.00430902
8956834.286,0.004384278
9016165.714,0.00445221
9070262.857,0.004514148
9102544.762,0.00457209
9102982.857,0.004630032
9091420.952,0.004684644
9086403.81,0.004734594
9077241.905,0.004780548
9066773.333,0.004829166
9049758.095,0.00488178
9029253.333,0.004937724
9020527.619,0.004996332
9028380.952,0.00505827
9046268.571,0.005122872
9068516.19,0.005192802
9114760,0.005266062
9177582.857,0.005336658
9250000,0.005410584
9314567.619,0.005489172
9364300.952,0.005567094
9421887.619,0.005649012
9480344.762,0.005732928
9554508.571,0.005816844
9633908.571,0.005896098
9687131.429,0.005972688
9729885.714,0.006045948
9770020.952,0.006113214
9803177.143,0.006175152
9811466.667,0.006235758
9815392.381,0.006295032
9808630.476,0.006350976
9790089.524,0.006401592
9773076.19,0.006449544
9758678.095,0.006498828
9736430.476,0.006550776
9710691.429,0.00660672
9701093.333,0.006665328
9707419.048,0.006725268
9706110.476,0.006787872
9723779.048,0.00685314
9766531.429,0.006919074
9814520,0.006985008
9858144.762,0.007054272
9892175.238,0.007128864
9931438.095,0.007204788
9975062.857,0.00728271
10031777.14,0.007363962
10091108.57,0.007446546
10165272.38,0.00752913
10228093.33,0.007607718
10260377.14,0.00768564
10269539.05,0.007758234
10263866.67,0.007822836
10151312.38,0.007883442
9337253.333,0.007949376
2540337.143,0.008016642
