Stress,Strain
4089929.524,0.001080252
4383095.238,0.00118215
4623038.095,0.001291374
4869087.619,0.001411254
5129097.143,0.001545786
5414411.429,0.00169164
5723283.81,0.001849482
6051350.476,0.002022642
6382034.286,0.002193138
6744129.524,0.002351646
7094009.524,0.002488842
7409859.048,0.002600064
7649801.905,0.002696634
7812963.81,0.00279054
7936860.952,0.002889108
8052906.667,0.002995002
8172441.905,0.003115548
8331240,0.003248082
8518830.476,0.003393936
8718638.095,0.00355644
8931531.429,0.003732264
9192415.238,0.003898764
9460278.095,0.004047948
9696729.524,0.00417582
9866870.476,0.004281048
9956740.952,0.00437895
10002982.86,0.00447885
10033521.9,0.00458541
10044864.76,0.004699296
10105068.57,0.0048285
10184466.67,0.004969692
10307493.33,0.005119542
10446222.86,0.005288706
10611129.52,0.005459868
10801337.14,0.005622372
10988057.14,0.005764896
11147727.62,0.005886108
11222763.81,0.005989338
11232361.9,0.006086574
11228872.38,0.006188472
11184373.33,0.00629703
11178266.67,0.006419574
11182628.57,0.006555438
11265518.1,0.006704622
11370220.95,0.00686646
11499352.38,0.007040286
11667748.57,0.007208118
11828291.43,0.00736263
11967895.24,0.007496496
12064744.76,0.00760905
12078268.57,0.00770895
12081321.9,0.007809516
12024607.62,0.007914744
11986217.14,0.008027298
11977927.62,0.00815517
11983600,0.008297028
12065617.14,0.008445546
12155485.71,0.008609382
12295960,0.00878121
12452142.86,0.008945046
12597853.33,0.009091566
12736584.76,0.009216774
12810746.67,0.009322668
12818600,0.009421902
12793297.14,0.0095238
12746180.95,0.009631026
12706918.1,0.009750906
12702118.1,0.00988677
12749672.38,0.010040616
12851756.19,0.01020645
12962565.71,0.010384938
13108276.19,0.01055743
13279289.52,0.010717272
13428489.52,0.010858464
8490910.476,0.010976346
