Stress,Strain
1605869.714,0.00031635
1848429.714,0.000390942
2077902.857,0.000460206
2311737.143,0.00052281
2526377.143,0.000581418
2698262.857,0.00063936
2850080,0.000693972
2985320,0.00074259
3125796.19,0.000789876
3264527.619,0.000837828
3379699.048,0.000889776
3493125.714,0.000945054
3616150.476,0.001000998
3743539.048,0.001059606
3869180.952,0.001124874
4001803.81,0.00119547
4150133.333,0.001266732
4333360,0.00133866
4514845.714,0.00141525
4674516.19,0.001493838
4828952.381,0.001573092
4994729.524,0.00165501
5170106.667,0.001742922
5341992.381,0.0018315
5515622.857,0.001917414
5691872.381,0.001996668
5844561.905,0.002069262
5980676.19,0.002135196
6113299.048,0.002193804
6217127.619,0.002250414
6283440,0.002305026
6338407.619,0.002355642
6376800,0.002403594
6430022.857,0.002448882
6467540.952,0.002496168
6508548.571,0.002546784
6550430.476,0.002599398
6581840,0.002655342
6637681.905,0.002713284
6691779.048,0.002774556
6755470.476,0.00284382
6824400,0.002916414
6919504.762,0.002988342
7016354.286,0.003064266
7113203.81,0.00314352
7197838.095,0.003224772
7282472.381,0.003308022
7377577.143,0.003392604
7485769.524,0.003478518
7580001.905,0.0035631
7662891.429,0.003641688
7752760,0.003715614
7825179.048,0.003781548
7877529.524,0.003841488
7887127.619,0.00389943
7898470.476,0.003957372
7903704.762,0.004011318
7899342.857,0.004061268
7897379.048,0.004107888
7893017.143,0.00415584
7873603.81,0.004208454
7857899.048,0.004264398
7857026.667,0.004324338
7862480,0.004387608
7904577.143,0.004453542
7949076.19,0.004522806
7990958.095,0.0045954
8059013.333,0.004667994
8133177.143,0.004743252
8204723.81,0.004822506
8274525.714,0.004902426
8339093.333,0.004984344
8414129.524,0.005069592
8500508.571,0.00515484
8580780.952,0.005236092
8659306.667,0.005312682
8709040,0.005385942
8748302.857,0.005453874
8785820.952,0.005513148
8799780.952,0.005568426
8811561.905,0.005625036
8798691.429,0.005678982
8775786.667,0.005729598
8767062.857,0.005775552
8769243.81,0.00582417
8746558.095,0.00587745
8733470.476,0.005931396
8740232.381,0.00598734
8739579.048,0.006045948
8763571.429,0.006107886
8784948.571,0.006175818
8845152.381,0.006246414
8917571.429,0.006317676
8979520,0.006390936
9037106.667,0.00646686
9105161.905,0.006542118
9161876.19,0.006619374
9223824.762,0.00669996
9302352.381,0.006783876
9373026.667,0.00686979
9436720,0.00694971
9517864.762,0.007026966
9589411.429,0.007098894
9635653.333,0.00716283
9674918.095,0.007220772
9679280,0.007278714
9676226.667,0.007333326
9662702.857,0.007383942
9658339.048,0.00743256
9661175.238,0.007479846
9655068.571,0.007531794
9635217.143,0.007587738
9623438.095,0.00764568
9631072.381,0.007703622
9643070.476,0.007764894
9688005.714,0.00783216
9702401.905,0.007901424
9768276.19,0.007971354
9834588.571,0.008042616
9885194.286,0.00811854
9942780.952,0.008196462
10004729.52,0.008277048
10081510.48,0.008362296
10159165.71,0.008450874
10243800,0.00853812
10325815.24,0.008618706
10388638.1,0.008697294
10450584.76,0.008768556
10511662.86,0.008831826
10543944.76,0.008889768
10547000,0.008945046
10544382.86,0.00899766
10526059.05,0.00904761
10508609.52,0.00909423
10495958.1,0.009141516
10475453.33,0.009194796
10454512.38,0.00925074
10437935.24,0.009309348
10436188.57,0.00937062
10453203.81,0.009433224
10474144.76,0.00950049
10491158.1,0.009573084
10509916.19,0.009647676
10557032.38,0.009724266
10566194.29,0.009802188
10581026.67,0.009880776
10585390.48,0.009962694
10582118.1,0.010047274
10540455.24,0.010133856
10459310.48,0.010217772
10338030.48,0.010295028
10127754.29,0.01037095
9866870.476,0.010447542
4099525.714,0.010521466
