Stress;Strain
5667441.905;0.002153844
5772142.857;0.002235096
5895169.524;0.002325006
6017321.905;0.002422242
6159540.952;0.00252414
6310487.619;0.002628702
6455325.714;0.00273726
6611506.667;0.002852478
6762451.429;0.002975688
6908161.905;0.0030969
7064342.857;0.003216114
7216161.905;0.003324672
7319118.095;0.003424572
7392409.524;0.003514482
7439525.714;0.003595734
7470937.143;0.003674988
7477043.81;0.003755574
7485769.524;0.003838158
7497112.381;0.00392607
7538994.286;0.004021974
7597451.429;0.004123206
7667253.333;0.0042291
7741417.143;0.004340322
7812091.429;0.00445887
7906321.905;0.004586076
8006662.857;0.004717944
8107874.286;0.004842486
8199489.524;0.004956372
8274525.714;0.00505827
8305935.238;0.005150844
8305064.762;0.005230098
8294811.429;0.005302026
8258820.952;0.005377284
8203851.429;0.005455206
8191200;0.00553446
8173312.381;0.005620374
8172005.714;0.005715612
8217811.429;0.005816178
8275398.095;0.005925402
8330365.714;0.006039954
8405403.81;0.006163164
8495272.381;0.006291036
8596485.714;0.00641691
8689843.81;0.006538122
8758773.333;0.006646014
8805889.524;0.006742584
8797163.81;0.006829164
8704676.19;0.00690642
8558095.238;0.006979014
8346944.762;0.007055604
7538120;0.007140186
