Stress;Strain
2663798.095;0.000904428
2703933.333;0.000928404
2737089.524;0.00095238
2774607.619;0.000976356
2812125.714;0.001000998
2842664.762;0.001024974
2894142.857;0.001051614
2929043.81;0.001076922
2961325.714;0.001101564
2997099.048;0.001124208
3051196.19;0.001144854
3082605.714;0.001166166
3096567.619;0.001187478
3146300.952;0.001210122
3159388.571;0.001234098
3208249.524;0.001259406
3242278.095;0.00128538
3284158.095;0.001312686
3329529.524;0.001341324
3378390.476;0.00137196
3426379.048;0.00140193
3477857.143;0.0014319
3532826.667;0.001463868
3585177.143;0.001496502
3634038.095;0.001529802
3683771.429;0.001567098
3736994.286;0.001607724
3802434.286;0.001647684
3871363.81;0.001690308
3942908.571;0.001732932
4008348.571;0.001776222
4080767.619;0.00182151
4155803.81;0.001867464
4213390.476;0.001912752
4272721.905;0.001959372
4348630.476;0.002006658
4426283.81;0.00205461
4492596.19;0.002103894
4564142.857;0.00215451
4639179.048;0.002203794
4704617.143;0.002251746
4770057.143;0.0022977
4833750.476;0.002338992
4883483.81;0.002376954
4934089.524;0.002412918
4967245.714;0.002445552
5003891.429;0.002476854
5037920;0.002506824
5049262.857;0.00253413
5072384.762;0.002559438
5092451.429;0.00258408
5108594.286;0.002608056
5120809.524;0.002632698
5132588.571;0.002656674
5142186.667;0.00268065
5140003.81;0.002705958
5161817.143;0.002732598
5180140.952;0.002758572
5217659.048;0.002781882
5226819.048;0.002804526
5248632.381;0.002824506
5270445.714;0.002844486
5285278.095;0.002864466
5292259.048;0.002887776
5292476.19;0.002913084
5311891.429;0.002939724
5328904.762;0.002967696
5370348.571;0.002997
5404377.143;0.00302697
5414847.619;0.00305694
5455855.238;0.00308691
5493373.333;0.00311688
5507333.333;0.003148182
5557940.952;0.003182148
5591095.238;0.003218778
5605929.524;0.003258072
5667005.714;0.003299364
5720228.571;0.003340656
5775198.095;0.003381948
5826676.19;0.003422574
5874664.762;0.00346653
5920908.571;0.003513816
5965405.714;0.003562434
6010777.143;0.00360972
6061382.857;0.003657006
6113735.238;0.00370629
6173066.667;0.003755574
6228034.286;0.00380619
6276022.857;0.003857472
6335354.286;0.00390609
6389449.524;0.00394938
6435693.333;0.00398934
6448344.762;0.004027302
6471030.476;0.0040626
6492407.619;0.0040959
6510729.524;0.004127202
6525561.905;0.004156506
6532979.048;0.004183146
6531453.333;0.004209786
6536032.381;0.004236426
6535160;0.004261734
6535379.048;0.004287042
6532106.667;0.004311018
6534723.81;0.004334994
6535487.619;0.004359636
6535051.429;0.004384278
6533306.667;0.004409586
6532870.476;0.004434228
6533087.619;0.004456872
6533306.667;0.004477518
6534834.286;0.004497498
6535815.238;0.004516812
6541704.762;0.004538124
6540832.381;0.004561434
6537340.952;0.004586742
6537779.048;0.004614048
6539740.952;0.004644684
6556973.333;0.004674654
6573552.381;0.004704624
6591874.286;0.004734594
6615432.381;0.00476523
6638118.095;0.004795866
6656440;0.004827834
6679125.714;0.0048618
6699630.476;0.004897764
6750672.381;0.004935726
6792554.286;0.004977018
6834434.286;0.005020308
6875441.905;0.0050616
6921685.714;0.005102892
6962695.238;0.005146182
7000213.333;0.00519147
7038603.81;0.00523809
7084847.619;0.005285376
7125855.238;0.005332662
7179952.381;0.005378616
7225323.81;0.00542457
7264586.667;0.00547119
7298613.333;0.005519142
7312575.238;0.00556776
7364053.333;0.005612382
7408552.381;0.00565434
7422948.571;0.005691636
7443451.429;0.005726268
7447379.048;0.005758236
7448904.762;0.005788872
7463083.81;0.00581751
7456758.095;0.00584415
7458721.905;0.00587079
7451087.619;0.005896764
7436472.381;0.005922072
7429055.238;0.005946048
7430363.81;0.005970024
7422948.571;0.005995332
7403316.19;0.00602064
7393718.095;0.006046614
7399171.429;0.006074586
7395026.667;0.006101892
7395245.714;0.006125868
7401571.429;0.006149844
7399935.238;0.006171156
7398081.905;0.006192468
7397754.286;0.006215778
7396990.476;0.00624042
7390011.429;0.006265728
7388047.619;0.006291702
7388264.762;0.006319674
7394700.952;0.006349644
7417712.381;0.006379614
7434725.714;0.00641025
7448251.429;0.006440886
7467011.429;0.006470856
7489695.238;0.006504156
7511944.762;0.006540786
7527649.524;0.006580746
7544664.762;0.006621372
7599632.381;0.006662664
7645003.81;0.006704622
7684266.667;0.006743916
7733127.619;0.006784542
7763666.667;0.006828498
7797695.238;0.006874452
7833468.571;0.006922404
7874476.19;0.006971022
7909377.143;0.007018974
7961727.619;0.007067592
8002737.143;0.007115544
8037638.095;0.007162164
8069920;0.007210116
8109184.762;0.007254738
8151064.762;0.007295364
8157171.429;0.007333326
8167205.714;0.007371288
8164152.381;0.007407252
8168514.286;0.007439886
8172659.048;0.007470522
8173312.381;0.007499826
8092605.714;0.00752913
6701811.429;0.007561098
