Stress,Strain
3642763.81,0.001113552
3962977.143,0.001237428
4288426.667,0.001357308
4613003.81,0.001467198
4904424.762,0.001567098
5151346.667,0.001654344
5361624.762,0.001733598
5539617.143,0.001812852
5685327.619,0.00189477
5825803.81,0.001972692
5971514.286,0.002053278
6107626.667,0.002140524
6264680,0.00223443
6419116.19,0.002336328
6584020.952,0.002445552
6771613.333,0.002565432
6979272.381,0.002695302
7187803.81,0.002824506
7398081.905,0.002951046
7602251.429,0.003066264
7776754.286,0.00316683
7896289.524,0.003254742
7959110.476,0.003332664
8007099.048,0.003405258
8018005.714,0.00347985
8026295.238,0.003561102
8024112.381,0.003645018
8069047.619,0.003734928
8113546.667,0.003833496
8163280,0.00393939
8223483.81,0.004053276
8273217.143,0.004173156
8277142.857,0.00430236
7734000,0.004437558
4440245.714,0.004570758
