Stress;Strain
5704523.81;0.001993338
5938358.095;0.00209124
6108499.048;0.002176488
6246358.095;0.00225441
6359784.762;0.002332998
6445291.429;0.00241425
6526436.19;0.002496834
6615432.381;0.00258741
6721007.619;0.002685312
6851885.714;0.002788542
6972291.429;0.002899098
7098807.619;0.003015648
7241028.571;0.003140856
7387611.429;0.003271392
7528958.095;0.003397932
7668561.905;0.003517812
7791586.667;0.003625704
7876220.952;0.003720276
7920720;0.003805524
7924209.524;0.003883446
7929007.619;0.00395937
7922683.81;0.004037958
7903268.571;0.004120542
7893670.476;0.00420579
7902179.048;0.004301028
7946022.857;0.00440226
7994883.81;0.004511484
8067302.857;0.00462537
8140594.286;0.004746582
8237443.81;0.004873788
8339527.619;0.00500166
8424161.905;0.005122872
8500944.762;0.005236758
8561148.571;0.005337324
8569436.19;0.005425902
8566819.048;0.005505156
8511415.238;0.005577084
8456445.714;0.005649012
8385771.429;0.005724936
8295030.476;0.005805522
8045489.524;0.005893434
7635405.714;0.00599067
6762015.238;0.006095898
