Stress;Strain
2893706.667;0.00081918
2946057.143;0.000843822
2990556.19;0.000870462
3035927.619;0.000897102
3102238.095;0.000923742
3166803.81;0.000947052
3221773.333;0.00096903
3274123.81;0.00098901
3332582.857;0.00100899
3376209.524;0.00102897
3417217.143;0.001050282
3453862.857;0.001074258
3493125.714;0.001098234
3535880;0.001124208
3587358.095;0.001154178
3630984.762;0.001184814
3702531.429;0.001214784
3777567.619;0.00124542
3848241.905;0.001276056
3909318.095;0.001307358
3966030.476;0.001339992
4027979.048;0.001377288
4092546.667;0.001417248
4169327.619;0.001459206
4257451.429;0.001500498
4358664.762;0.00154179
4447660.952;0.00158175
4536659.048;0.001623708
4626527.619;0.00166833
4698074.286;0.00171495
4772238.095;0.001760238
4846401.905;0.001806858
4930163.81;0.00185148
5026140.952;0.001897434
5116009.524;0.001945386
5193664.762;0.00199134
5273062.857;0.002036628
5348099.048;0.002081916
5424881.905;0.002125206
5497300.952;0.002165832
5567102.857;0.002203794
5624687.619;0.002237094
5677912.381;0.002268396
5715430.476;0.0022977
5726773.333;0.002325672
5742914.286;0.002352312
5756874.286;0.002376954
5776506.667;0.00240093
5786540.952;0.00242424
5780868.571;0.002446218
5787411.429;0.00246753
5790247.619;0.00249084
5792866.667;0.00251415
5798320;0.002538792
5804645.714;0.0025641
5819695.238;0.002588076
5831038.095;0.002610054
5851979.048;0.002631366
5872047.619;0.002651346
5884699.048;0.00267066
5890805.714;0.002688642
5889060.952;0.002709954
5892986.667;0.002731932
5898876.19;0.002755908
5920036.19;0.002783214
5937485.714;0.002811186
5957554.286;0.00284049
5998125.714;0.00287046
6036516.19;0.002901096
6069672.381;0.00293373
6082760;0.002967696
6135982.857;0.00300033
6176992.381;0.00303696
6216255.238;0.003075588
6271224.762;0.003114882
6327937.143;0.003154842
6390760;0.003195468
6449217.143;0.003234762
6505931.429;0.003274722
6553047.619;0.00331668
6604525.714;0.003359304
6650769.524;0.003405258
6695268.571;0.003451878
6751980.952;0.003499164
