Stress;Strain
6.37374E+11;0.000094572
6.57879E+11;0.0000999
6.76638E+11;0.000104562
6.87108E+11;0.000111222
7.00632E+11;0.000117882
7.1372E+11;0.000122544
7.25062E+11;0.000129204
7.40768E+11;0.000135864
7.54292E+11;0.000141858
7.72178E+11;0.000147186
7.90501E+11;0.00015318
8.01844E+11;0.00015984
8.14496E+11;0.000165834
8.3151E+11;0.000171828
8.51142E+11;0.000177156
87208190476;0.000182484
8.86042E+11;0.000187812
8.97385E+11;0.000193806
9.10909E+11;0.000200466
9.22688E+11;0.000207792
9322857143;0.00021312
94493714286;0.00021978
9.65441E+11;0.00022644
9.85073E+11;0.000232434
1.00034E+12;0.000239094
1.0143E+12;0.000245088
1.03132E+12;0.000250416
1.04877E+12;0.000255744
1.06011E+12;0.000261072
1.0732E+12;0.000265734
1.08803E+12;0.000270396
1.09894E+12;0.000275724
1.10853E+12;0.000280386
1.11726E+12;0.00028638
1.12817E+12;0.000292374
1.13994E+12;0.000298368
1.14954E+12;0.000305028
1.16263E+11;0.000311688
1.17528E+11;0.000318348
1.18881E+12;0.000325674
1.21193E+12;0.000333
1.23243E+12;0.00033966
1.25075E+12;0.00034632
1.27126E+12;0.00035298
1.28522E+12;0.000358974
1.29045E+12;0.000365634
1.2922E+12;0.00037296
1.32056E+11;0.000380286
1.33801E+12;0.000386946
1.35066E+12;0.000393606
1.37203E+12;0.0003996
1.38949E+12;0.00040626
1.40475E+12;0.000413586
1.42395E+12;0.000420246
1.43965E+12;0.00042624
1.45711E+12;0.000433566
1.47368E+12;0.00043956
1.48197E+12;0.00044622
1.4907E+12;0.000454212
1.50073E+12;0.000462204
1.51077E+12;0.00046953
1.52822E+12;0.000477522
1.55003E+11;0.000484182
1.56922E+12;0.000490176
1.58275E+12;0.00049617
1.59758E+12;0.000502164
1.61154E+11;0.000508824
1.62027E+12;0.000514152
1.6303E+12;0.000520812
1.6495E+12;0.00052614
1.66258E+12;0.000530136
1.66913E+12;0.000534132
1.68047E+12;0.000538794
1.67633E+12;0.000543456
1.68505E+12;0.00054945
1.69072E+11;0.000554112
16970476190;0.00055944
1.71406E+12;0.000565434
1.72759E+12;0.000571428
1.74198E+12;0.000578088
1.75376E+12;0.000584082
1.76598E+12;0.00058941
1.77906E+12;0.000595404
1.79215E+12;0.000601398
1.80044E+12;0.000608058
1.8144E+12;0.000614718
1.83272E+12;0.000622044
1.84974E+12;0.000630036
1.86064E+12;0.000638028
1.86806E+12;0.00064602
1.88726E+12;0.000653346
1.913E+11;0.000662004
1.93568E+11;0.000670662
1.9527E+11;0.000678654
1.96447E+11;0.00068598
1.97974E+11;0.000694638
20002476190;0.00070263
