Stress;Strain
1.09676E+12;0.000265068
1.15347E+12;0.00028305
1.18488E+12;0.000302364
1.232E+12;0.000321678
1.29133E+12;0.000341658
1.33059E+12;0.000362304
1.38032E+12;0.000383616
1.44227E+12;0.000405594
1.49986E+12;0.000426906
1.56094E+12;0.000447552
1.62114E+12;0.000468198
1.67349E+12;0.000488178
1.71886E+12;0.000506826
1.77034E+12;0.000525474
1.81658E+11;0.000544122
1.86544E+11;0.00056277
1.90296E+12;0.000584082
19369904762;0.000606726
19823619048;0.000632034
2.0286E+11;0.000657342
2.09753E+11;0.00068265
21542476190;0.000707958
2.21707E+11;0.000731934
2.27291E+11;0.000756576
2.33573E+11;0.000779886
2.40117E+11;0.00080253
2.45527E+11;0.00082584
2.50413E+11;0.000850482
2.55561E+11;0.000874458
2.60883E+11;0.000899766
2.66729E+11;0.00092574
2.72138E+11;0.000953712
2.78246E+11;0.000981684
2.84354E+11;0.001009656
2.90287E+11;0.001036962
2.95871E+11;0.00106227
3.01804E+11;0.001086246
3.06777E+11;0.001110222
3.10966E+11;0.001132866
3.14106E+11;0.001154844
3.18993E+11;0.00117882
3.23791E+11;0.001202796
3.28241E+11;0.001226106
3.3304E+11;0.001246752
3.37665E+11;0.001266066
34167809524;0.00128538
3.429E+11;0.00130536
3.47786E+11;0.001326006
34892000000;0.001343988
3.53719E+11;0.00136197
3.57122E+11;0.001379286
35843047619;0.001396602
3.60655E+11;0.001413252
3.62793E+11;0.001429902
3.65454E+11;0.001446552
3.67854E+11;0.001462536
3.69904E+11;0.00147852
3.71911E+11;0.001495836
3.74049E+11;0.001513818
3.75837E+11;0.0015318
3.7719E+11;0.00154845
3.81639E+11;0.0015651
3.85042E+11;0.001581084
3.85915E+11;0.00159507
3.88096E+11;0.001609056
39058285714;0.00162171
39189142857;0.00163503
3.92197E+11;0.001649682
3.92611E+11;0.001663002
39507619048;0.00167832
3.96778E+11;0.001694304
39869714286;0.00171162
4.00399E+11;0.001728936
40231809524;0.00174825
4.04543E+11;0.001768896
4.09473E+11;0.001789542
41091238095;0.001810188
4.16453E+11;0.001833498
4.2003E+11;0.001856142
4.2147E+11;0.001878786
4.27185E+11;0.001900098
4.31373E+11;0.001920078
4.35997E+11;0.001940724
4.37132E+11;0.001962702
4.394E+11;0.001986012
4.41887E+11;0.00200799
4.4734E+11;0.0020313
4.50656E+11;0.002057274
4.53971E+11;0.002082582
4.57723E+11;0.002106558
46252190476;0.002129868
4.66274E+11;0.002153178
4.69327E+11;0.002176488
4.72818E+11;0.002200464
4.7417E+11;0.002222442
4.76744E+11;0.002243754
4.81543E+11;0.002265732
4.82721E+11;0.002289042
4.84553E+11;0.002312352
4.86385E+11;0.002336328
4.90704E+11;0.002360304
4.91882E+11;0.002383614
4.9655E+11;0.002406924
4.97728E+11;0.002430234
5.02047E+11;0.002454876
5.05188E+11;0.002479518
5.0654E+11;0.002502828
5.09376E+11;0.002526138
5.11906E+11;0.002550114
5.13913E+11;0.002576088
51635619048;0.002603394
5.19192E+11;0.002631366
5.24296E+11;0.002658672
5.27525E+11;0.00268731
5.31276E+11;0.002715282
5.34941E+11;0.002741256
5.3878E+11;0.002765898
5.4022E+11;0.002788542
5.4275E+11;0.002813184
5.44844E+11;0.00283716
54667619048;0.002859804
54850857143;0.002882448
55029714286;0.002904426
5.51999E+11;0.002925738
5.53787E+11;0.002945052
5.55096E+11;0.002963034
5.55881E+11;0.002981682
5.56666E+11;0.003001662
55618666667;0.00302031
5.56492E+11;0.003037626
5.56994E+11;0.00305361
5.58499E+11;0.003068928
5.57866E+11;0.003084912
5.57866E+11;0.003100896
5.57256E+11;0.00311688
5.57146E+11;0.00313353
5.56514E+11;0.003150846
5.56339E+11;0.003168828
5.56274E+11;0.003187476
5.56776E+11;0.00320679
5.58499E+11;0.003225438
5.5959E+11;0.003241422
5.60898E+11;0.003256074
5.61204E+11;0.003271392
5.60615E+11;0.003286044
5.60789E+11;0.00330003
5.60004E+11;0.00331335
5.60298E+11;0.00332667
5.60429E+11;0.003338658
55980761905;0.003351978
5.59993E+11;0.003367296
5.59328E+11;0.003383946
5.58957E+11;0.003401928
5.59044E+11;0.003419244
5.5936E+11;0.003437226
5.5948E+11;0.003454542
5.61771E+11;0.003473856
56251238095;0.00349317
5.63821E+11;0.003511818
5.66395E+11;0.0035298
5.68053E+11;0.00354645
5.68576E+11;0.0035631
5.68773E+11;0.003579084
5.70103E+11;0.003595734
5.6982E+11;0.003615048
5.70191E+11;0.003635694
5.70561E+11;0.003655674
5.72285E+11;0.003674988
5.73812E+11;0.003694302
57520761905;0.003715614
5.76822E+11;0.00373626
5.7909E+11;0.003756906
5.80792E+11;0.003780882
5.82406E+11;0.003803526
5.84631E+11;0.003824838
5.87118E+11;0.00384615
5.89648E+11;0.003866796
5.92222E+11;0.00388611
5.9449E+11;0.003903426
59601714286;0.003923406
5.97021E+11;0.003944718
59784952381;0.003968028
5.98853E+11;0.00399267
5.99856E+11;0.00401598
6.03521E+11;0.00403929
6.04742E+11;0.004063266
6.07273E+11;0.004087242
6.09498E+11;0.004111218
6.11374E+11;0.004135194
61368571429;0.004157838
6.1626E+11;0.004181814
6.18572E+11;0.004205124
6.20927E+11;0.004228434
6.2324E+11;0.004253076
6.24898E+11;0.00427905
6.26599E+11;0.004304358
6.28955E+11;0.004329666
6.31223E+11;0.00435564
6.33448E+11;0.004382946
6.36022E+11;0.00440892
6.38378E+11;0.004432896
6.4069E+11;0.004456206
6.42959E+11;0.00447885
6.44311E+11;0.004501494
6.4514E+11;0.004524138
6.461E+11;0.004547448
6.47452E+11;0.004570758
6.48935E+11;0.00459207
6.50462E+11;0.00461205
6.51858E+11;0.004630698
6.52731E+11;0.004649346
65255619048;0.004667994
6.52927E+11;0.00468531
6.5308E+11;0.004701294
6.53167E+11;0.004717944
6.52774E+11;0.004733928
6.52763E+11;0.004750578
6.51204E+11;0.004767228
6.51749E+11;0.004784544
6.514E+11;0.00480186
6.51182E+11;0.004819176
6.50986E+11;0.004837158
6.50462E+11;0.00485514
6.50266E+11;0.004874454
65033142857;0.004893768
6.50778E+11;0.004912416
6.51269E+11;0.004929732
6.52687E+11;0.004946382
