Stress;Strain
5797445.714;0.002132532
5918727.619;0.002222442
6055712.381;0.002320344
6195314.286;0.002422242
6352367.619;0.0025308
6508548.571;0.002642022
6675200;0.002759904
6843596.19;0.00288045
7012864.762;0.002998332
7158575.238;0.003112218
7289453.333;0.00321678
7395900.952;0.003311352
7463956.19;0.003395934
7476171.429;0.003473856
7494495.238;0.00354645
7506710.476;0.003621708
7510200;0.003700296
7507146.667;0.003778884
7515870.476;0.003865464
7566041.905;0.003961368
7614030.476;0.0040626
7685575.238;0.004171158
7746653.333;0.004284378
7812963.81;0.004410252
7893234.286;0.004542786
7801620.952;0.004670658
2444360;0.004802526
