Stress,Strain
6321394.286,0.002486178
7170354.286,0.003032298
7933807.619,0.003561768
8662360,0.004091238
9281847.619,0.004636692
9799251.429,0.005155506
10283499.05,0.005676984
10656064.76,0.006224436
10974533.33,0.006754572
11306089.52,0.007275384
11602746.67,0.00782217
11845304.76,0.00835164
12126257.14,0.0088578
12392375.24,0.00938061
12586074.29,0.00991341
12799841.9,0.010438216
13069449.52,0.010987666
13297175.24,0.011539116
13550207.62,0.012069918
13702024.76,0.012618702
4665354.286,0.013164156
