Stress,Strain
5880773.333,0.002058606
6362401.905,0.002352978
6876314.286,0.002646018
7425129.524,0.002901096
7939914.286,0.003134196
8323822.857,0.003371292
8590813.333,0.003634362
8848205.714,0.003934062
9151841.905,0.004237092
9501721.905,0.004506822
9833280,0.004745916
10041811.43,0.00497835
10150876.19,0.005233428
10253832.38,0.005520474
10405651.43,0.005818842
10599350.48,0.006099894
10813990.48,0.006344982
10968424.76,0.006576084
11028628.57,0.006828498
11063529.52,0.007104222
11128969.52,0.007403922
11268571.43,0.007700958
11440457.14,0.007956702
11579188.57,0.008191134
11641137.14,0.00843822
11641137.14,0.008708616
11654660.95,0.009010314
11772015.24,0.009310014
11932558.1,0.00957042
12084375.24,0.009808848
12127129.52,0.010047942
12079140.95,0.010311012
11766779.05,0.010617372
1212800.19,0.010920402
