Stress,Strain
3186872.381,0.000901764
3268889.524,0.000928404
3347415.238,0.000953712
3400640,0.000976356
3460843.81,0.001000998
3514939.048,0.001026306
3567291.429,0.001051614
3621386.667,0.001077588
3681590.476,0.001103562
3736560,0.001129536
3793272.381,0.001152846
3855220.952,0.00117549
3903209.524,0.001196802
3958179.048,0.001217448
4007040,0.00123876
4049792.381,0.00125874
4099525.714,0.001280718
4132681.905,0.001304694
4178053.333,0.001330668
4227786.667,0.001357308
4281009.524,0.001385946
4342085.714,0.00141525
4407525.714,0.001445886
4465112.381,0.001477188
4533167.619,0.001509822
4599480,0.00154512
4664045.714,0.001580418
4731230.476,0.001617048
4809756.19,0.001655676
4905733.333,0.001695636
5001710.476,0.001735596
5083727.619,0.00177489
5158763.81,0.00181485
5252121.905,0.001856808
5319306.667,0.00190143
5396960,0.001948716
5487702.857,0.001995336
5574954.286,0.002043288
5663078.095,0.002092572
5752948.571,0.002142522
5849798.095,0.002192472
5945775.238,0.00224109
6044369.524,0.002288376
6134238.095,0.002332332
6215382.857,0.002372292
6276459.048,0.002410254
6331428.571,0.002448882
6381161.905,0.00248418
6432640,0.002515482
6483245.714,0.002542788
6519891.429,0.002569428
6528180.952,0.002594736
6544758.095,0.002618712
6564390.476,0.002642688
6583148.571,0.002666664
6598419.048,0.00269064
6616304.762,0.002715948
6636373.333,0.002742588
6652950.476,0.002769228
6668655.238,0.00279387
6710973.333,0.002816514
6722316.19,0.002837826
6740640,0.002857806
6755472.381,0.00287712
6772921.905,0.002895768
6782956.19,0.002916414
6789937.143,0.002939724
6803022.857,0.002965032
6816984.762,0.002991672
6839232.381,0.003019644
6894201.905,0.003048948
6907289.524,0.00308025
6954405.714,0.003111552
6998904.762,0.003142188
7049510.476,0.00317349
7087900.952,0.003205458
7102733.333,0.00324009
7131525.714,0.003278052
7188240,0.003316014
7251060.952,0.003355974
7315628.571,0.003398598
7373215.238,0.003441888
7428182.857,0.00348318
7495365.714,0.00352647
7551207.619,0.00357309
7607049.524,0.003621708
7666380.952,0.003667662
7735308.571,0.00371295
7794641.905,0.003757572
7849609.524,0.00380286
7915920,0.003848814
7963036.19,0.0038961
8006662.857,0.003942054
8057268.571,0.00398601
8110493.333,0.004027302
8146264.762,0.004064598
8158916.19,0.004099896
8179420.952,0.004131864
8197742.857,0.004161834
8210830.476,0.004191138
8215630.476,0.00421911
8214102.857,0.00424575
8214758.095,0.004271058
8213013.333,0.0042957
8207015.238,0.004319676
8193380.952,0.004344318
8195344.762,0.004369626
8189236.19,0.004394268
8184220.952,0.004420908
8178112.381,0.004447548
8172441.905,0.004474188
8170041.905,0.004500162
8182910.476,0.004523472
8198179.048,0.004544784
8200798.095,0.00456543
8199925.714,0.004586742
8199706.667,0.004610052
8197089.524,0.004634028
8193600,0.00465867
8196653.333,0.004687308
8197961.905,0.004717278
8210830.476,0.004746582
8230026.667,0.00477522
8254457.143,0.004804524
8275834.286,0.004835826
8293720,0.004870458
8312480,0.004907088
8353923.81,0.004944384
8403659.048,0.004984344
8451647.619,0.005027634
8503125.714,0.00507159
8566819.048,0.005112216
8627895.238,0.005152842
8661923.81,0.005194134
8676756.19,0.005237424
8736960,0.005282712
8781459.048,0.005327334
8817232.381,0.005372622
8866965.714,0.00541791
8912337.143,0.005463198
8964687.619,0.00550782
9001333.333,0.005552442
9036234.286,0.005597064
9075497.143,0.005639688
9111270.476,0.005678316
9123921.905,0.005714946
9142681.905,0.005751576
9157950.476,0.005786874
9173219.048,0.005819508
9183689.524,0.005848812
9195904.762,0.005874786
9190451.429,0.00590076
9188489.524,0.005925402
9160131.429,0.005950044
9143990.476,0.005974686
9133956.19,0.005999328
9118685.714,0.006024636
9106472.381,0.006049278
9098619.048,0.00607392
9085095.238,0.006098562
9071135.238,0.006123204
