Stress;Strain
5603748.571;0.00226773
5711066.667;0.002344986
5805299.048;0.002421576
5877718.095;0.002500164
5943158.095;0.00258075
6013830.476;0.002665332
6099339.048;0.002758572
6189207.619;0.002859138
6292163.81;0.002967696
6408209.524;0.003078918
6519891.429;0.003198798
6653386.667;0.00332667
6789499.048;0.003455874
6921249.524;0.003581748
7045148.571;0.003697632
7154213.333;0.003800196
7215287.619;0.003890106
7225758.095;0.003970692
7237537.143;0.004046616
7227285.714;0.004124538
7207436.19;0.004204458
7191295.238;0.004288374
7191731.429;0.004380282
7208308.571;0.004480182
7272874.286;0.004584744
7333950.476;0.004695966
7402880;0.004809852
7489259.048;0.004932396
7591342.857;0.005057604
7682958.095;0.005178816
7768464.762;0.005296698
7852226.667;0.005405256
7907196.19;0.005501826
7918539.048;0.005586408
7924209.524;0.005662998
7913085.714;0.005738256
7882329.524;0.005816178
7835649.524;0.00589743
7822560;0.005982678
7810344.762;0.00607725
7848737.143;0.006176484
7918539.048;0.006281712
7982232.381;0.006392268
8038944.762;0.006507486
8124451.429;0.006632694
8228281.905;0.006759234
8313788.571;0.006879114
8397550.476;0.006994332
8479567.619;0.007097562
8514466.667;0.0071928
8508360;0.007274718
8449028.571;0.007351308
8328622.857;0.007427898
8141030.476;0.007506486
7864441.905;0.00758907
7121057.143;0.007676982
6272095.238;0.007774218
5017415.238;0.007878114
3207813.333;0.00798867
411392.381;0.008104554
