Stress,Strain
1032188.952,0.000237096
1082795.048,0.000257742
1140381.143,0.000275058
1190114.857,0.000291708
1242465.714,0.000308358
1279984,0.000325674
1321864.952,0.000344322
1355893.143,0.000364302
1412606.857,0.000384282
1452742.667,0.000405594
1510328.952,0.000426906
1571405.143,0.000448884
1630736.381,0.000470862
1689195.238,0.000494172
1755506.476,0.00051615
1818327.81,0.000537462
1873296.381,0.000556776
1921285.714,0.000575424
1969274.286,0.000594072
2008537.143,0.000614052
2053034.286,0.000634698
2099278.095,0.000656676
2142904.762,0.000681318
2188276.19,0.000707958
2238009.524,0.000735264
2307809.524,0.000761904
2382847.619,0.00078921
2450030.476,0.00081585
2509361.905,0.00084249
2584398.095,0.000868464
2657689.524,0.000894438
2717893.333,0.000921744
2784205.714,0.000949716
2848771.429,0.000977688
2918573.333,0.001006326
2977032.381,0.001034964
3039853.333,0.001062936
3100929.524,0.00108891
3160260.952,0.001114218
3214356.19,0.00113886
3275432.381,0.001163502
3321676.19,0.00118881
3359194.286,0.001214784
3408927.619,0.00123876
3464769.524,0.00126207
3504904.762,0.001284714
3549403.81,0.001306692
3597392.381,0.00132867
3635782.857,0.001347984
3666321.905,0.001366632
3681154.286,0.00138528
3730887.619,0.00140193
3744847.619,0.00141858
3769714.286,0.001434564
3788910.476,0.00145188
3807668.571,0.00146853
3827737.143,0.001485846
3846933.333,0.00150183
3867436.19,0.00151848
3887068.571,0.001535796
3904081.905,0.00155511
3922405.714,0.00157509
3943780.952,0.001593738
3988280,0.00161172
4023180.952,0.001630368
4033215.238,0.001647018
4052847.619,0.001661004
4076403.81,0.001672992
4099963.81,0.00168498
4108251.429,0.001697634
4104980.952,0.001710954
4110215.238,0.00172494
4113487.619,0.001738926
4131809.524,0.001754244
4147950.476,0.001770894
4165401.905,0.001788876
4186340.952,0.001807524
4207281.905,0.00182484
4250908.571,0.001842822
4262687.619,0.001860804
4283626.667,0.001879452
4301950.476,0.001898766
4320710.476,0.001915416
4360845.714,0.001932066
4393129.524,0.001950048
4400544.762,0.001966032
4419740.952,0.001982682
4439371.429,0.001999332
4451152.381,0.002018646
4462057.143,0.00204129
4483870.476,0.0020646
4512664.762,0.00208791
4558906.667,0.002112552
4606895.238,0.002135862
4649649.524,0.002159172
4689784.762,0.002182482
4726430.476,0.002205126
4761331.429,0.002225772
4792742.857,0.002245752
4804521.905,0.002266398
4846838.095,0.002287044
4855127.619,0.00230769
4874321.905,0.002330334
4899188.571,0.00235431
4922310.476,0.00237762
4945868.571,0.002401596
4996038.095,0.002426238
5010000,0.002452212
5034864.762,0.00247752
5084163.81,0.002502162
5115573.333,0.002526804
5154836.19,0.00255078
5169670.476,0.002574756
5219403.81,0.002598732
5250813.333,0.00262404
5262592.381,0.002648682
5286150.476,0.002673324
5333702.857,0.002698632
5347226.667,0.002726604
5372529.524,0.00275391
5417464.762,0.002777886
5454110.476,0.00280053
5468942.857,0.00282384
5491192.381,0.002847816
5506026.667,0.002872458
5519114.286,0.0028971
5533946.667,0.002919744
5576262.857,0.00294039
5588041.905,0.002959038
5607238.095,0.002977686
5615961.905,0.002995668
5613780.952,0.003014316
5618580.952,0.003032964
5622506.667,0.003050946
5637340.952,0.003067596
5646064.762,0.003082914
5642575.238,0.003098898
5647373.333,0.00311355
5648681.905,0.003128868
5647809.524,0.003144186
5644320,0.003159504
5644756.19,0.003176154
5638430.476,0.00319347
5635158.095,0.003211452
5634721.905,0.003229434
5640720,0.003248082
5655662.857,0.003266064
5662641.905,0.00328338
5673548.571,0.003298698
5682274.286,0.003312684
5679874.286,0.003326004
5685110.476,0.003338658
5686200,0.003351978
5687072.381,0.003365298
5681729.524,0.00337995
5670931.429,0.003394602
5674420.952,0.003411252
5672676.19,0.003428568
5675293.333,0.003445884
5679548.571,0.003463866
5699287.619,0.003482514
5714994.286,0.003499164
5725900.952,0.003517812
5742914.286,0.003537126
5761238.095,0.003555774
5774761.905,0.003575088
5789594.286,0.00359307
5799192.381,0.00360972
5805299.048,0.003627702
5805518.095,0.003647682
5810535.238,0.003667662
5819041.905,0.00368964
5844561.905,0.003710286
5867247.619,0.003730932
5892550.476,0.003753576
5912182.857,0.00377622
5928323.81,0.00379953
5970641.905,0.003821508
5983729.524,0.00384282
6009468.571,0.003864798
6033462.857,0.003885444
6057457.143,0.003906756
6080579.048,0.00392607
6098464.762,0.003944718
6114607.619,0.003964698
6129876.19,0.003984678
6143836.19,0.00400599
6151689.524,0.004028634
6159979.048,0.004051944
6174811.429,0.004074588
6196624.762,0.004097898
6219744.762,0.004121208
6237196.19,0.004143852
6260754.286,0.00416583
6285184.762,0.004187808
6306123.81,0.00420912
6328373.333,0.004230432
6343205.714,0.004251744
6359348.571,0.004273722
6383342.857,0.004297032
6401228.571,0.004320342
6419116.19,0.004344984
6439182.857,0.004370958
6460560,0.0043956
6506367.619,0.004419576
6515965.714,0.004442886
6534289.524,0.004466862
6553483.81,0.004489506
6569624.762,0.004512816
6577041.905,0.004536126
6592310.476,0.004561434
6616304.762,0.004586076
6634192.381,0.004608054
6655133.333,0.0046287
6680870.476,0.004647348
6700066.667,0.004665996
6705302.857,0.00468531
6701811.429,0.004703292
6704428.571,0.004719276
6703556.19,0.00473526
6701594.286,0.004751244
6700720,0.004767228
6695704.762,0.004783212
6691123.81,0.004799862
6688070.476,0.004816512
6685234.286,0.004833162
6681961.905,0.004850478
6679125.714,0.004867794
6674982.857,0.004885776
6671927.619,0.004904424
6669310.476,0.004922406
6670400,0.004941054
6686106.667,0.004960368
6694394.286,0.004977018
6692213.333,0.004992336
6700939.048,0.005005656
6705520,0.00501831
6706828.571,0.00503163
6695704.762,0.00504495
6687415.238,0.005058936
6688504.762,0.005073588
6683925.714,0.005089572
6682179.048,0.005107554
6681961.905,0.005126868
6686870.476,0.005146182
6700502.857,0.005163498
6717516.19,0.005180814
6729733.333,0.005198796
6736712.381,0.005216778
6735840,0.005234094
6743910.476,0.005250744
6762015.238,0.00526806
6768123.81,0.00528471
6764415.238,0.005302026
6767032.381,0.005320674
6769213.333,0.005340654
6782956.19,0.005360634
6799097.143,0.005380614
6813493.333,0.00540459
6827455.238,0.005428566
6845777.143,0.005452542
6894638.095,0.005477184
6926049.524,0.005500494
6938264.762,0.005521806
6982761.905,0.005541786
6995415.238,0.005561766
7015045.714,0.005579748
7025080,0.00559773
7032933.333,0.005615046
7043838.095,0.005633694
7049946.667,0.00565434
7046893.333,0.005676318
7054527.619,0.005698296
7074377.143,0.005719608
7089645.714,0.005741586
7110150.476,0.005763564
7128472.381,0.005786208
7143306.667,0.005808186
7158139.048,0.00583083
7178641.905,0.00585414
7201765.714,0.005878116
7222268.571,0.005902092
7247135.238,0.005928066
7272438.095,0.00595404
7317809.524,0.005978682
7355327.619,0.006003324
7363180.952,0.006027966
7378013.333,0.006053274
7398952.381,0.006079914
7425565.714,0.006105222
7443451.429,0.006129198
7458721.905,0.00615051
7478788.571,0.00617382
7495803.81,0.006197796
7505836.19,0.006222438
7514998.095,0.006245748
7527649.524,0.00627039
7545099.048,0.006294366
7567350.476,0.00631701
7589161.905,0.006339654
7603123.81,0.0063603
7614902.857,0.006379614
7631043.81,0.006398262
7636280,0.006414912
7632352.381,0.00643023
7631480,0.006446214
7614464.762,0.006462198
7606613.333,0.006479514
7607485.714,0.00649683
7600068.571,0.006514812
7595706.667,0.00653346
7591998.095,0.006552108
7589598.095,0.006570756
7588944.762,0.006588072
7593306.667,0.006604722
7592979.048,0.006619374
7592217.143,0.006634026
7596579.048,0.006648678
7592434.286,0.006661998
7591889.524,0.006675318
7586544.762,0.006687972
7581527.619,0.006701292
7574984.762,0.006715278
7559497.143,0.006730596
7553388.571,0.006745914
7554260.952,0.00676323
7549681.905,0.006780546
7548807.619,0.006798528
7561678.095,0.00681651
7574765.714,0.00683316
7581746.667,0.006850476
7581310.476,0.006867126
7588508.571,0.006884442
7594834.286,0.006902424
7602687.619,0.006921072
7618392.381,0.006938388
7629735.238,0.006954372
7645440,0.006972354
7655910.476,0.006991668
7662453.333,0.007012314
7662453.333,0.00703296
7679032.381,0.007054272
7694737.143,0.007074918
7712624.762,0.00709623
7730510.476,0.007117542
7753196.19,0.007140186
7776754.286,0.007162164
7818636.19,0.007183476
7825179.048,0.007205454
7841320,0.007225434
7865752.381,0.007244082
7884510.476,0.007264728
7891055.238,0.00728604
7900215.238,0.007308684
7914175.238,0.007330662
7931188.571,0.00735264
7951693.333,0.007374618
7970017.143,0.00739593
7982232.381,0.007417242
7997064.762,0.007439886
8014078.095,0.007461864
8031091.429,0.007483842
8048542.857,0.007507152
8065558.095,0.007529796
8089552.381,0.007551108
8114855.238,0.007573086
8134923.81,0.007594398
8145394.286,0.007618374
8155426.667,0.007644348
8172441.905,0.007670322
8195127.619,0.007698294
8247914.286,0.007726266
8257074.286,0.007750908
8299392.381,0.007774218
8308554.286,0.007797528
8325131.429,0.00781884
8340836.19,0.007838154
8354361.905,0.007857468
8359160,0.007876782
8358504.762,0.00789876
8364394.286,0.00792207
8367885.714,0.007944048
8385771.429,0.00796536
8405840,0.007986006
8421108.571,0.00800532
8435068.571,0.008024634
8447283.81,0.008043282
8442266.667,0.00806193
8446847.619,0.008079912
8449028.571,0.008097228
8449466.667,0.008113878
8449900.952,0.008129196
8447611.429,0.00814518
8447066.667,0.00816183
8437468.571,0.008179146
8421980.952,0.008195796
