Stress,Strain
3029819.048,0.000991008
3147609.524,0.001048284
3281977.143,0.001104228
3404129.524,0.001162836
3530643.81,0.00122544
3647561.905,0.001290708
3771459.048,0.001357308
3902337.143,0.001427238
4049792.381,0.001497834
4181542.857,0.001569096
4313293.333,0.001637694
4431956.19,0.001702962
4543638.095,0.001765566
4644849.524,0.001826838
4746062.857,0.001882782
4824588.571,0.001933398
4880430.476,0.001980018
4918820.952,0.002023974
4957211.429,0.002067264
4965500.952,0.002109222
5005200,0.002148516
5040973.333,0.002185146
5055805.714,0.002221776
5075001.905,0.002259738
5084600,0.002298366
5099868.571,0.002342322
5143057.143,0.002385612
5184939.048,0.00242757
5215476.19,0.002470194
5252121.905,0.002515482
5266520,0.0025641
5295748.571,0.00261738
5364678.095,0.002673324
5434480,0.0027306
5507771.429,0.002786544
5568847.619,0.002845152
5622942.857,0.002905758
5684891.429,0.00296703
5735497.143,0.003030966
5798320,0.003097566
5867247.619,0.003164166
5932687.619,0.003232764
5988527.619,0.00330003
6050476.19,0.003365298
6101083.81,0.003428568
6139474.286,0.003489174
6179609.524,0.00354645
6214510.476,0.00359973
6245920,0.003644352
6242866.667,0.003690972
6230870.476,0.003735594
6213638.095,0.003780216
6201422.857,0.003820842
6197059.048,0.003858138
6185718.095,0.003895434
6167394.286,0.003934728
6152561.905,0.003976686
6146889.524,0.00401931
6151253.333,0.004063932
6153870.476,0.004108554
6169139.048,0.004156506
6166958.095,0.004207788
6190516.19,0.004261068
6235451.429,0.004317678
6272969.524,0.004374288
6329681.905,0.004429566
6378542.857,0.004484844
6409081.905,0.004542786
6421733.333,0.004602726
6445727.619,0.004662666
6500695.238,0.004724604
6545194.286,0.004787874
6592310.476,0.004853808
6646407.619,0.004921074
6700502.857,0.004983012
6745874.286,0.005042952
6758089.524,0.005102892
6782083.81,0.005159502
6804769.524,0.005212782
6826580.952,0.005260734
6842723.81,0.005304024
6841851.429,0.005345316
6825710.476,0.005389938
6806514.286,0.005433228
6791681.905,0.005473854
6782956.19,0.005510484
6772921.905,0.005545782
6760270.476,0.005581746
6745874.286,0.005621706
6730169.524,0.005665662
6717516.19,0.005710284
6726460.952,0.005754906
6740201.905,0.005802858
6754598.095,0.00585414
6794735.238,0.005910084
6838360,0.00597069
6890712.381,0.00603063
6951788.571,0.006088572
7007628.571,0.00614718
7051255.238,0.006207786
7100988.571,0.006271722
7144615.238,0.006336324
7189112.381,0.006402258
7246699.048,0.00647352
7313881.905,0.00655011
7392409.524,0.006627366
7464828.571,0.006700626
7524160,0.00676989
7573893.333,0.00683649
7616647.619,0.006897096
7628426.667,0.006949044
7648931.429,0.006998328
7644131.429,0.00704628
7617083.81,0.007094232
7594398.095,0.007140852
7572148.571,0.00718281
7552952.381,0.007221438
7535502.857,0.007260732
7513253.333,0.007302024
7491440,0.007346646
7474862.857,0.007393932
7470064.762,0.007441884
7474645.714,0.007490502
7473337.143,0.007541784
7477699.048,0.007596396
7499293.333,0.007655004
7545973.333,0.007714278
7594834.286,0.007770888
7642822.857,0.007828164
7657655.238,0.007888104
7685139.048,0.007950042
7728329.524,0.00801531
7741417.143,0.00808191
7789405.714,0.008151174
7833904.762,0.00822177
7884510.476,0.0082917
7919411.429,0.008358966
7931188.571,0.008425566
7945584.762,0.008489502
7935335.238,0.008549442
7940133.333,0.008604054
7898470.476,0.008654004
7755377.143,0.008701956
3421579.048,0.008756568
