Stress,Strain
686671.8095,0.000115218
702377.1429,0.000121878
716773.7143,0.000127872
727680.1905,0.000133866
742731.1429,0.000140526
756473.3143,0.000147852
770215.4857,0.000155178
783957.6571,0.000162504
797699.8286,0.000170496
811442,0.000178488
825184.1714,0.000187812
838926.3429,0.000197136
852668.5143,0.000205128
866410.6857,0.000213786
880152.8571,0.000221778
893895.0286,0.00022977
907637.2,0.000237762
921379.3714,0.00024642
935121.5429,0.00025641
948863.7143,0.0002664
962605.8857,0.00027639
976348.0571,0.000285714
990090.2286,0.000294372
1003832.4,0.00030303
1017574.571,0.000310356
1031316.743,0.000317682
1045058.914,0.000323676
1058801.086,0.000330336
1072543.257,0.000335664
1086285.429,0.000342324
1100027.6,0.000348984
1113769.771,0.000354978
1127511.943,0.000360972
1141254.114,0.000367632
1154996.286,0.00037296
1168738.457,0.000378288
1182480.629,0.000384948
1196222.8,0.000391608
1209964.971,0.000397602
1223707.143,0.00040293
1237449.314,0.000407592
1251191.486,0.000411588
1264933.657,0.000416916
1278675.829,0.000422244
1292418,0.000427572
1306160.171,0.000433566
1319902.343,0.00043956
1333644.514,0.000444888
1347386.686,0.000451548
1361128.857,0.000458874
1374871.029,0.0004662
1388613.2,0.00047286
1402355.371,0.000480186
1416097.543,0.000488178
1429839.714,0.000495504
1443581.886,0.00050283
1457324.057,0.000512154
1471066.229,0.000521478
1484808.4,0.000530802
1498550.571,0.000541458
1512292.743,0.000550782
1526034.914,0.000560106
1539777.086,0.000568098
1553519.257,0.000576756
1567261.429,0.000583416
1581003.6,0.000590742
1594745.771,0.000597402
1608487.943,0.000604062
1622230.114,0.000610722
1635972.286,0.000618048
1649714.457,0.000625374
1663456.629,0.000632034
1677198.8,0.00063936
1690940.971,0.000646686
1704683.143,0.000653346
1718425.314,0.000660006
1732167.486,0.000666666
1745909.657,0.000673992
1759651.829,0.000681318
1773394,0.00068931
1787136.171,0.00069597
1800878.343,0.000701298
1814620.514,0.000707958
1828362.686,0.000713952
1842104.857,0.000718614
1855847.029,0.000723942
1869589.2,0.000728604
1883331.371,0.000733932
1897073.543,0.000739926
1910815.714,0.00074592
1924557.886,0.000751914
1938300.057,0.000758574
1952042.229,0.0007659
1965784.4,0.00077256
1979526.571,0.000780552
1993268.743,0.00078921
2007010.914,0.000796536
2020753.086,0.00080253
2034495.257,0.000807858
2048237.429,0.000813186
2061979.6,0.000819846
2075721.771,0.000826506
2089463.943,0.000833166
2103206.114,0.000840492
2116948.286,0.000847818
2130690.457,0.000855144
2144432.629,0.000863136
2158174.8,0.000870462
2171916.971,0.000878454
2185659.143,0.00088578
2199401.314,0.000894438
2213143.486,0.000901098
2226885.657,0.000907758
2240627.829,0.000914418
2254370,0.000919746
2268112.171,0.000926406
2281854.343,0.000931734
2295596.514,0.000937062
2309338.686,0.00094239
2323080.857,0.000947052
2336823.029,0.000953046
2350565.2,0.000958374
2364307.371,0.000964368
2378049.543,0.000969696
2391791.714,0.000974358
2405533.886,0.00097902
2419276.057,0.000984348
2433018.229,0.00098901
2446760.4,0.000993672
2460502.571,0.000999
2474244.743,0.001006992
2487986.914,0.001012986
2501729.086,0.001019646
2515471.257,0.001027638
2529213.429,0.001034298
2542955.6,0.001040958
2556697.771,0.001050282
2570439.943,0.00105894
2584182.114,0.001066932
2597924.286,0.001074258
2611666.457,0.001081584
2625408.629,0.001086246
2639150.8,0.001090908
2652892.971,0.001096902
2666635.143,0.001102896
2680377.314,0.001109556
2694119.486,0.001116216
2707861.657,0.001121544
2721603.829,0.001126872
2735346,0.001133532
2749088.171,0.001140192
2762830.343,0.001146852
2776572.514,0.00115218
2790314.686,0.001158174
2804056.857,0.001164168
2817799.029,0.001170162
2831541.2,0.001176156
2845283.371,0.001180818
2859025.543,0.001186146
2872767.714,0.001191474
2886509.886,0.001196802
2900252.057,0.00120213
2913994.229,0.00120879
2927736.4,0.001214784
2941478.571,0.001220778
2955220.743,0.00122877
2968962.914,0.001236096
2982705.086,0.00124209
2996447.257,0.001247418
3010189.429,0.001253412
3023931.6,0.001259406
3037673.771,0.0012654
3051415.943,0.001270728
3065158.114,0.001276056
3078900.286,0.001282716
3092642.457,0.001288044
3106384.629,0.001293372
3120126.8,0.0012987
3133868.971,0.001303362
3147611.143,0.001309356
3161353.314,0.001314684
3175095.486,0.001321344
3188837.657,0.001328004
3202579.829,0.00133533
3216322,0.001342656
3230064.171,0.001349982
3243806.343,0.001356642
3257548.514,0.001363968
3271290.686,0.001371294
3285032.857,0.001377954
3298775.029,0.00138528
3312517.2,0.001393272
3326259.371,0.001400598
3340001.543,0.001407924
3353743.714,0.001415916
3367485.886,0.001423242
3381228.057,0.001429902
3394970.229,0.001437228
3408712.4,0.001444554
3422454.571,0.00145188
3436196.743,0.001457874
3449938.914,0.001463868
3463681.086,0.001469862
3477423.257,0.001474524
3491165.429,0.001479852
3504907.6,0.001486512
3518649.771,0.001492506
3532391.943,0.0014985
3546134.114,0.001505826
3559876.286,0.00151182
3573618.457,0.001517148
3587360.629,0.00152181
3601102.8,0.001526472
3614844.971,0.001531134
3628587.143,0.001535796
3642329.314,0.001539126
3656071.486,0.001543122
3669813.657,0.001549116
3683555.829,0.001555776
3697298,0.00156177
3711040.171,0.00156843
3724782.343,0.00157509
3738524.514,0.001581084
3752266.686,0.001587078
3766008.857,0.001593072
3779751.029,0.001600398
3793493.2,0.00160839
3807235.371,0.001617714
3820977.543,0.001626372
3834719.714,0.001636362
3848461.886,0.001645686
3862204.057,0.00165501
3875946.229,0.00166167
3889688.4,0.001668996
3903430.571,0.001676988
3917172.743,0.001685646
3930914.914,0.001692306
3944657.086,0.001700298
3958399.257,0.00170829
3972141.429,0.001716948
3985883.6,0.00172494
3999625.771,0.0017316
4013367.943,0.00173826
4027110.114,0.001743588
4040852.286,0.00174825
4054594.457,0.00175491
4068336.629,0.001760904
4082078.8,0.001766898
4095820.971,0.001773558
4109563.143,0.001778886
4123305.314,0.001784214
4137047.486,0.001789542
4150789.657,0.001796202
4164531.829,0.001803528
4178274,0.001810854
4192016.171,0.001819512
4205758.343,0.001829502
4219500.514,0.001838826
4233242.686,0.001847484
4246984.857,0.00185814
4260727.029,0.00186813
4274469.2,0.001877454
4288211.371,0.001887444
4301953.543,0.001897434
4315695.714,0.001907424
4329437.886,0.001916748
4343180.057,0.00192474
4356922.229,0.0019314
4370664.4,0.001937394
4384406.571,0.001943388
4398148.743,0.001948716
4411890.914,0.001955376
4425633.086,0.001962036
4439375.257,0.001969362
4453117.429,0.001976022
4466859.6,0.001982016
4480601.771,0.001987344
4494343.943,0.001993338
4508086.114,0.002000664
4521828.286,0.002006658
4535570.457,0.002012652
4549312.629,0.002018646
4563054.8,0.002023974
4576796.971,0.002029302
4590539.143,0.002035962
4604281.314,0.002042622
4618023.486,0.00204795
4631765.657,0.002053944
4645507.829,0.002059272
4659250,0.002065266
4672992.171,0.002070594
4686734.343,0.002075922
4700476.514,0.002081916
4714218.686,0.00208791
4727960.857,0.002093238
4741703.029,0.002099232
4755445.2,0.00210456
4769187.371,0.00211122
4782929.543,0.00211788
4796671.714,0.002125206
4810413.886,0.002132532
4824156.057,0.002140524
4837898.229,0.002148516
4851640.4,0.002156508
4865382.571,0.002165832
4879124.743,0.00217449
4892866.914,0.002181816
4906609.086,0.002190474
4920351.257,0.002200464
4934093.429,0.002209788
4947835.6,0.002218446
4961577.771,0.002227104
4975319.943,0.002235762
4989062.114,0.002243088
5002804.286,0.002250414
5016546.457,0.00225774
5030288.629,0.0022644
5044030.8,0.002271726
5057772.971,0.002279052
5071515.143,0.002287044
5085257.314,0.002293704
5098999.486,0.00230103
5112741.657,0.00230769
5126483.829,0.00231435
5140226,0.002320344
5153968.171,0.002326338
5167710.343,0.002332332
5181452.514,0.002338326
5195194.686,0.002344986
5208936.857,0.002350314
5222679.029,0.002355642
5236421.2,0.00236097
5250163.371,0.002365632
5263905.543,0.002370294
5277647.714,0.002376288
5291389.886,0.002381616
5305132.057,0.002388276
5318874.229,0.00239427
5332616.4,0.00240093
5346358.571,0.002408256
5360100.743,0.002414916
5373842.914,0.002421576
5387585.086,0.002428902
5401327.257,0.002436228
5415069.429,0.002444886
5428811.6,0.002453544
5442553.771,0.002462202
5456295.943,0.002470194
5470038.114,0.002478852
5483780.286,0.002486844
5497522.457,0.002494836
5511264.629,0.002502828
5525006.8,0.002510154
5538748.971,0.002518146
5552491.143,0.002525472
5566233.314,0.002530134
5579975.486,0.002536128
5593717.657,0.002542788
5607459.829,0.002548782
5621202,0.002555442
5634944.171,0.002561436
5648686.343,0.002568762
5662428.514,0.00257409
5676170.686,0.002579418
5689912.857,0.002584746
5703655.029,0.00259074
5717397.2,0.002596734
5731139.371,0.00260073
5744881.543,0.002604726
5758623.714,0.002610054
5772365.886,0.002616048
5786108.057,0.002621376
5799850.229,0.002626038
5813592.4,0.002630034
5827334.571,0.00263403
5841076.743,0.002639358
5854818.914,0.002645352
5868561.086,0.002651346
5882303.257,0.002656008
5896045.429,0.002662002
5909787.6,0.002669328
5923529.771,0.002676654
5937271.943,0.00268398
5951014.114,0.002691972
5964756.286,0.00270063
5978498.457,0.002708622
5992240.629,0.002716614
6005982.8,0.002723274
6019724.971,0.0027306
6033467.143,0.00273726
6047209.314,0.00274392
6060951.486,0.00275058
6074693.657,0.002757906
6088435.829,0.002765898
6102178,0.002771892
6115920.171,0.002777886
6129662.343,0.002783214
6143404.514,0.002789208
6157146.686,0.002794536
6170888.857,0.002799198
6184631.029,0.002804526
6198373.2,0.002811852
6212115.371,0.00281718
6225857.543,0.002823174
6239599.714,0.002829168
6253341.886,0.002835162
6267084.057,0.002842488
6280826.229,0.002848482
6294568.4,0.00285381
6308310.571,0.002859804
6322052.743,0.002865798
6335794.914,0.002871126
6349537.086,0.002877786
6363279.257,0.002882448
6377021.429,0.002887776
6390763.6,0.002892438
6404505.771,0.002897766
6418247.943,0.002903094
6431990.114,0.002908422
6445732.286,0.002914416
6459474.457,0.00292041
6473216.629,0.00292707
6486958.8,0.002933064
