Stress;Strain
4538840;0.001656342
4881739.048;0.00177822
5173160;0.001882782
5380819.048;0.001980684
5556196.19;0.002083248
5707140.952;0.002189142
5863321.905;0.002309022
6027356.19;0.002441556
6230651.429;0.002586078
6453144.762;0.002743254
6681742.857;0.00291375
6947862.857;0.003082914
7224449.524;0.003242088
7476607.619;0.003380616
7697354.286;0.003495168
7857026.667;0.003597066
7959110.476;0.0036963
8030657.143;0.003798198
8091733.333;0.003907422
8165024.762;0.004031298
8261001.905;0.004170492
8387516.19;0.00432234
8534100.952;0.00449217
8712093.333;0.004669992
8901430.476;0.00483849
9101236.19;0.00498834
9276613.333;0.005112882
9390040;0.005216778
9436283.81;0.00531468
9438900.952;0.005415246
9434539.048;0.005521806
9432575.238;0.005643018
9436283.81;0.005778882
9522662.857;0.005928732
9615148.571;0.006091236
9731194.286;0.006267726
9885630.476;0.006437556
10037447.62;0.006594066
10181413.33;0.006727932
10282626.67;0.006838488
10313163.81;0.006939054
10303565.71;0.007040286
10262558.1;0.00714618
10249906.67;0.0072594
10228529.52;0.007386606
10227220.95;0.00752913
10290478.1;0.007680978
10383838.1;0.00784881
10508609.52;0.00801864
10644720;0.008180478
10772108.57;0.008323002
10879428.57;0.008444214
10930906.67;0.008548776
10930906.67;0.008649342
10911710.48;0.00875124
10851508.57;0.0088578
10818352.38;0.008977014
10821841.9;0.009108216
10873320;0.00925407
10940504.76;0.009413244
11026883.81;0.00958707
11151653.33;0.009760228
11275550.48;0.009920736
11407302.86;0.010057932
11501533.33;0.010171152
11513748.57;0.010271718
11517238.1;0.010370952
11458780.95;0.010475514
11409920;0.0105894
11395958.1;0.010717938
11385489.52;0.010861128
11443948.57;0.01101564
11523346.67;0.011183472
11617579.05;0.011352636
11725771.43;0.011514474
11834836.19;0.011659662
11921215.24;0.011782206
11951752.38;0.011886768
11912489.52;0.011986002
11820876.19;0.012090564
11658586.67;0.012198456
11442203.81;0.012328992
4972480;0.012481506
