Stress;Strain
6185718.095;0.0023976
6362838.095;0.002494836
6488481.905;0.002578752
6579222.857;0.002655342
6642916.19;0.0027306
6683053.333;0.002809188
6721443.81;0.002891106
6768558.095;0.002975022
6839234.286;0.003068262
6921249.524;0.003168162
7006756.19;0.003274722
7107097.143;0.003387276
7212670.476;0.00350649
7337441.905;0.00363636
7459594.286;0.003770226
7581746.667;0.0038961
7694300.952;0.004011984
7789405.714;0.004113882
7834777.143;0.004204458
7836085.714;0.004283046
7818636.19;0.004356972
7782424.762;0.004434894
7772826.667;0.004517478
7755379.048;0.004601394
7743598.095;0.00469197
7751451.429;0.004791204
7798131.429;0.004897098
7876657.143;0.005010318
7953438.095;0.00512487
8036327.619;0.00524808
8133177.143;0.005375952
8229154.286;0.005499162
8322514.286;0.005616378
8396678.095;0.00571761
8440304.762;0.005805522
8433760;0.005883444
8384462.857;0.005952042
8340836.19;0.006018642
8279760;0.00608724
8240497.143;0.00615717
8228720;0.006233094
8212140.952;0.006315012
8211268.571;0.00640692
8261438.095;0.006505488
8336474.286;0.00661005
8413255.238;0.006718608
8490038.095;0.006834492
8590377.143;0.006959034
8696824.762;0.007084908
8803272.381;0.007208118
8911464.762;0.007325334
8989118.095;0.007427898
9041468.571;0.00751914
9052375.238;0.007600392
9059356.19;0.007677648
9047358.095;0.007757568
8997843.81;0.007844148
8996971.429;0.007933392
9008531.429;0.008027964
9025763.81;0.008129862
9096438.095;0.008237088
9153150.476;0.008350974
9204630.476;0.008470188
9288392.381;0.008600058
9384367.619;0.008733924
9483836.19;0.008860464
9571087.619;0.008979678
9650485.714;0.009085572
9684514.286;0.00918081
9677535.238;0.009261396
9627801.905;0.009335322
9550148.571;0.009409248
9450680;0.009485172
8816360;0.009569754
