Stress,Strain
7501910.476,0.002872458
7613592.381,0.002975688
7715678.095,0.003087576
7836958.095,0.003214116
7983540.952,0.003357306
8151064.762,0.003514482
8356979.048,0.003697632
8583832.381,0.003890106
8846460.952,0.004075254
9130030.476,0.004235094
9369099.048,0.004361634
9513064.762,0.004470192
9559308.571,0.00457542
9559744.762,0.004683312
9559308.571,0.004803192
9561708.571,0.004937724
9624746.667,0.005084244
9716361.905,0.005243418
9842003.81,0.005415912
9986841.905,0.00558774
10157855.24,0.005749578
10307057.14,0.005889438
10423973.33,0.006005988
10462363.81,0.00610722
10452767.62,0.006205122
10384710.48,0.006307686
10278262.86,0.006415578
10184904.76,0.006538788
10150876.19,0.00667332
10159165.71,0.006817842
10225912.38,0.006977016
10306184.76,0.00714951
10396925.71,0.00731601
10491158.1,0.007467192
10565321.9,0.007595064
10560087.62,0.007706286
7682521.905,0.00781551
