Stress;Strain
8598666.667;0.00309024
8666721.905;0.003190806
8740885.714;0.003304692
8841226.667;0.00343323
8980828.571;0.003575088
9153588.571;0.003728934
9342051.429;0.003896766
9548838.095;0.00406593
9760860.952;0.004224438
9972009.524;0.0043623
10148257.14;0.004477518
10245979.05;0.004578084
10248596.19;0.004674654
10243363.81;0.004777884
10201481.9;0.004886442
10198428.57;0.00501165
10214352.38;0.005150844
10298331.43;0.005300694
10413502.86;0.005466528
10542636.19;0.005643684
10699689.52;0.005812848
10693580.95;0.00597402
1226760.571;0.006111882
