Stress,Strain
1872860.19,0.000567432
1948769.524,0.000598734
2006356.19,0.000633366
2077902.857,0.00066933
2155556.19,0.000707958
2245424.762,0.000747252
2344893.333,0.00078588
2427780.952,0.000823176
2524630.476,0.000858474
2613628.571,0.00089577
2683430.476,0.00093573
2746251.429,0.000977688
2824777.143,0.00101898
2912028.571,0.001060938
3002771.429,0.001102896
3085660.952,0.001146852
3164186.667,0.00119214
3257546.667,0.001236762
3346542.857,0.001280718
3432049.524,0.001326672
3518428.571,0.001369962
3595211.429,0.001409256
3679845.714,0.001447884
3745283.81,0.001489176
3801125.714,0.001526472
3862201.905,0.001561104
3925022.857,0.001594404
3979120,0.001623708
4026234.286,0.001650348
4063752.381,0.001676322
4076840,0.001702296
4102142.857,0.001726938
4126575.238,0.00175158
4146205.714,0.001776222
4167146.667,0.001802196
4190704.762,0.001826838
4212954.286,0.001850814
4238257.143,0.001875456
4262687.619,0.001898766
4287118.095,0.001919412
4314601.905,0.001939392
4338160,0.001959372
4354302.857,0.00198135
4362590.476,0.00200466
4374369.524,0.002029302
4415377.143,0.002055942
4429775.238,0.002083248
4475582.857,0.00211122
4516590.476,0.002139858
4554980.952,0.002169162
4590754.286,0.002200464
4627400,0.002231766
4660556.19,0.0022644
4695457.143,0.002300364
4744318.095,0.002339658
4808011.429,0.00238095
4874321.905,0.002422908
4941506.667,0.002464866
5011308.571,0.00250416
5063659.048,0.002542788
5122118.095,0.002584746
5177085.714,0.002629368
5211986.667,0.00267732
5270445.714,0.002724606
5334139.048,0.002771892
5386491.429,0.002818512
5457163.81,0.002866464
5527838.095,0.002915082
5584552.381,0.002965698
5648245.714,0.003016314
5703215.238,0.003062934
5758182.857,0.003106224
5807916.19,0.003145518
5844561.905,0.003181482
5858087.619,0.003214782
5877718.095,0.00324675
5895169.524,0.003274056
5911310.476,0.003300696
5915236.19,0.003327336
5910219.048,0.003351978
5907820.952,0.00337662
5902148.571,0.003400596
5895169.524,0.003425904
5879026.667,0.003450546
5871175.238,0.00347652
5873137.143,0.00350316
5869211.429,0.003529134
5872047.619,0.003553776
5887752.381,0.003575088
5897786.667,0.003594402
5895169.524,0.00361305
5898440,0.003633696
5895822.857,0.003655008
5876409.524,0.003678984
5872483.81,0.003704958
5877281.905,0.003732264
5878373.333,0.003760236
5894297.143,0.003788874
5914800,0.003817512
5940539.048,0.003848148
5961043.81,0.00387945
5976748.571,0.00391275
5999434.286,0.003947382
6027790.476,0.003984678
6081887.619,0.004024638
6126386.667,0.00406593
6163904.762,0.004107888
6222363.81,0.00414918
6272969.524,0.00418914
6315721.905,0.004230432
6355859.048,0.004274388
6410826.667,0.004319676
6447472.381,0.00436563
6504186.667,0.00441225
6545194.286,0.00445887
6592310.476,0.00450549
6650769.524,0.00455211
6697885.714,0.00459873
6745001.905,0.004646016
6786009.524,0.004690638
6817420.952,0.004731264
6831380.952,0.004769892
6859737.143,0.004807854
6880678.095,0.00484515
6892893.333,0.004879116
6907289.524,0.00491175
6922560,0.00494172
6930411.429,0.004970358
6927358.095,0.004996998
6927794.286,0.005020974
6908161.905,0.005043618
6893329.524,0.00506826
6879805.714,0.005093568
6859737.143,0.00511821
6842287.619,0.005144184
6833561.905,0.005170824
6835525.714,0.005196798
6829853.333,0.00522144
6826800,0.005244084
6825491.429,0.005266062
6823527.619,0.005287374
6820474.286,0.005307354
6816329.524,0.005328
6811095.238,0.005351976
6804333.333,0.005378616
6799316.19,0.005407254
6798443.81,0.005437224
6811748.571,0.005468526
6830944.762,0.005500494
6875005.714,0.005530464
6885040,0.005559768
6904236.19,0.00559107
6922560,0.00562437
6938264.762,0.005659668
6957022.857,0.005698296
6982761.905,0.005738922
7046893.333,0.005780214
7109714.286,0.005821506
7146360,0.005862132
7200455.238,0.005902758
7243209.524,0.005946714
7273748.571,0.005992668
7311264.762,0.006039288
7352274.286,0.006085908
7397645.714,0.006132528
7457849.524,0.006179814
7503219.048,0.0062271
7546845.714,0.00627372
7587855.238,0.006321672
7638459.048,0.006368958
7676849.524,0.006412248
7690375.238,0.006454872
7718295.238,0.006494166
7742725.714,0.006530796
7766720,0.006565428
7789405.714,0.006597396
7795076.19,0.006627366
7789405.714,0.006654006
7788750.476,0.006677316
7770645.714,0.006700626
7751015.238,0.006724602
7730510.476,0.006749244
7710441.905,0.006773886
7690375.238,0.006798528
7672051.429,0.006824502
7661146.667,0.006851142
7654601.905,0.00687645
7653946.667,0.00689976
7650238.095,0.006921738
7646748.571,0.006942384
7645003.81,0.006963696
7639769.524,0.006985008
7617083.81,0.007008318
7608358.095,0.007034292
7600940.952,0.007060932
7605304.762,0.007088904
7607049.524,0.007117542
7626243.81,0.007145514
7642822.857,0.007174818
7657220.952,0.00720612
7667253.333,0.007240086
7680777.143,0.007275384
7703026.667,0.007311348
7728329.524,0.007349976
7783297.143,0.00738927
