Stress;Strain
3602626.667;0.00117882
3708201.905;0.001224774
3808540.952;0.001271394
3912371.429;0.001320012
4003986.667;0.001373958
4118285.714;0.001430568
4246544.762;0.001487178
4362590.476;0.001543788
4483870.476;0.00160173
4598171.429;0.001663668
4703744.762;0.00172827
4817173.333;0.001794204
4951540.952;0.001862136
5080672.381;0.001932732
5206316.19;0.002002662
5340683.81;0.002072592
5455855.238;0.002140524
5557940.952;0.002207124
5657407.619;0.002269728
5755129.524;0.002326338
5846744.762;0.002378286
5910438.095;0.002425572
5961916.19;0.002470194
5973695.238;0.00251415
5998125.714;0.002555442
6022992.381;0.002593404
6042624.762;0.002628702
6058765.714;0.002664666
6070544.762;0.002702628
6076653.333;0.002741922
6092794.286;0.002782548
6116788.571;0.002825838
6139910.476;0.002869794
6190516.19;0.002917746
6224544.762;0.002969028
6235015.238;0.003024972
6302198.095;0.003085578
6371127.619;0.003146184
6446163.81;0.003206124
6513348.571;0.003268062
6576169.524;0.003332664
6627647.619;0.003398598
6683487.619;0.00346653
6736712.381;0.003537126
6811748.571;0.003608388
6884167.619;0.003682314
6946116.19;0.003754908
7005447.619;0.00382284
7051691.429;0.003887442
7065651.429;0.003947382
7088337.143;0.003999996
7104480;0.00404595
7107097.143;0.00408924
7066523.81;0.004131864
7035114.286;0.004175154
6994104.762;0.004217112
6979272.381;0.004255074
6953533.333;0.004289706
6911217.143;0.004323672
6869335.238;0.004361634
6854502.857;0.004404258
6826580.952;0.004449546
6804333.333;0.004494168
6791681.905;0.004539456
6778156.19;0.004588074
6760270.476;0.004638024
6748055.238;0.00469197
6737584.762;0.004750578
6726678.095;0.004810518
6670401.905;0.004869126
6482809.524;0.004929732
5718483.81;0.004995
3377518.095;0.005060268
1292199.429;0.00512487
689289.3333;0.005189472
271353.1429;0.005257404
