Stress;Strain
3363121.905;0.001150848
3518428.571;0.00122211
3671992.381;0.00128871
3815085.714;0.001353978
3950325.714;0.001412586
4079459.048;0.001463202
4177180.952;0.001507824
4249600;0.001551114
4309803.81;0.001595736
4369135.238;0.001641024
4437190.476;0.00168498
4506992.381;0.00172494
4575049.524;0.001762902
4629144.762;0.001800864
4662300.952;0.00184149
4712906.667;0.001885446
4776600;0.001930734
4839420.952;0.001977354
4897007.619;0.002026638
4963320;0.00207792
5032247.619;0.002133864
5114264.762;0.00219114
5214603.81;0.002249082
5300984.762;0.002307024
5381255.238;0.002366298
5464144.762;0.002428902
5540925.714;0.00249084
5621198.095;0.002554776
5710194.286;0.002619378
5784358.095;0.002685978
5862885.714;0.002755242
5948392.381;0.002824506
6023428.571;0.002891106
6088868.571;0.002955042
6164777.143;0.003015648
6233706.667;0.00307026
6274714.286;0.003122208
6306123.81;0.003172158
6314849.524;0.003217446
6327500.952;0.003262734
6333173.333;0.003308022
6330773.333;0.003350646
6335354.286;0.00338994
6341024.762;0.003428568
6355859.048;0.003465864
6350841.905;0.003509154
6352586.667;0.00355644
6353895.238;0.003604392
6389885.714;0.003652344
6403409.524;0.003701628
6426533.333;0.003750912
6450089.524;0.003804858
6501569.524;0.003862134
6552175.238;0.003922074
6600163.81;0.003980682
6657750.476;0.004039956
6697885.714;0.004103892
6740640;0.004167162
6795607.619;0.004230432
6863664.762;0.004295034
6912525.714;0.004360968
6966620.952;0.004430232
7026824.762;0.00449883
7082664.762;0.004564098
7145487.619;0.004626702
7182133.333;0.00468531
7193038.095;0.004737924
7218342.857;0.004786542
7237102.857;0.004832496
7237102.857;0.004876452
7230994.286;0.004923072
7211361.905;0.004969026
7200891.429;0.00501165
7192167.619;0.005050944
7185622.857;0.00508824
7176460.952;0.00512487
7159447.619;0.005163498
7143742.857;0.005203458
7140251.429;0.00524808
7143306.667;0.0052947
7145704.762;0.005341986
7170354.286;0.005388606
7189986.667;0.00543789
7230994.286;0.005492502
7262403.81;0.005549112
7319118.095;0.005605722
7381066.667;0.005661666
7430800;0.00572094
7465700.952;0.005782212
7507582.857;0.005842152
7573020.952;0.005903424
7624500.952;0.00596736
7667253.333;0.006035958
7725712.381;0.006106554
7787660.952;0.006175818
7844373.333;0.006239088
7896725.714;0.006301026
7953438.095;0.0063603
7968272.381;0.00641691
7992266.667;0.006469524
8011897.143;0.006518142
8020622.857;0.006566094
8012769.524;0.00661338
8014952.381;0.006659334
8009716.19;0.00670329
8005681.905;0.00674325
8001426.667;0.00678321
7994228.571;0.006824502
7975687.619;0.006870456
7980487.619;0.006917742
7978742.857;0.006965028
7992266.667;0.007012314
8007099.048;0.007062264
8024112.381;0.007114212
8064249.524;0.007170156
8104384.762;0.00722943
8154990.476;0.00728604
8201234.286;0.00734265
8234390.476;0.007401924
8270163.81;0.007463196
8312043.81;0.007523802
8360904.762;0.007585074
8411510.476;0.007646346
8457754.286;0.007712946
8497889.524;0.007780878
8545878.095;0.007847478
8598230.476;0.007910082
8642727.619;0.007971354
8683737.143;0.008029296
8695516.19;0.008084574
8716019.048;0.00813519
8725617.143;0.008182476
8721910.476;0.008229096
8727580.952;0.00827505
8726272.381;0.008320338
8723436.19;0.00836163
8719619.048;0.008400258
8699005.714;0.00843822
8686790.476;0.00847818
8675883.81;0.008520138
8669775.238;0.008563428
8675011.429;0.00860805
8676756.19;0.00865467
8683954.286;0.008703288
8689407.619;0.008753904
8716893.333;0.008809848
8768371.429;0.008868456
8826828.571;0.008927064
8874819.048;0.00898434
8909720;0.009042282
8948110.476;0.009104886
8990862.857;0.00916749
9031870.476;0.009230094
9084222.857;0.009292032
9137445.714;0.0093573
9182817.143;0.009425898
9233422.857;0.009491832
9286645.714;0.009555102
9324165.714;0.009616374
9338561.905;0.009676314
9391348.571;0.009731592
9399201.905;0.009782208
9405746.667;0.009829494
9400074.286;0.009875448
9385678.095;0.009922068
9363428.571;0.00997002
9342923.81;0.010013974
9325036.19;0.010053936
9304097.143;0.01009123
9248255.238;0.010130524
9202883.81;0.010171818
9159259.048;0.010215774
9144862.857;0.010260394
9091203.81;0.010309014
9051939.048;0.01035963
9021400;0.010412244
8980392.381;0.010469518
8934150.476;0.01052746
8864348.571;0.010586736
8688971.429;0.01064601
6183099.048;0.01071261
